NPN;construction;preposition;noun;context_pre;costr;context_post;number_of_noun;Type;other_cxn;meaning;syntactic_function
corpo a corpo;no;a;corpo;La caccia a cavallo o a piedi, la lotta;corpo a corpo;, i combattimenti dei galli erano quanto deliziava la gente e tutte queste attività si concludevano con solenni bevute.;sg;_;_;juxtaposition/contact;modifier
strato su strato;no;su;strato;Ad un certo punto incontrarono una fontana ghiacciata che,;strato su strato;", aveva formato una specie di scultura che sembrava la sagoma di un animale; ma a dire il vero bastava girarsi intorno per riconoscere nel paesaggio mille immagini diverse disegnate dalla galaverna.";sg;_;_;succession/iteration/distributivity;modifier
cuore a cuore;no;a;cuore;Invece la stava invitando a camminare al suo fianco, mano nella mano,;cuore a cuore;.;sg;_;_;juxtaposition/contact;modifier
carta su carta;yes;su;carta;E poi c'è lo spariglio, una variante della presa di;carta su carta;uguale.;sg;thematic_target;no;distractor;_
Android su Android ;no;su;Android ;Attualmente è necessario impostare la versione minima di;Android su Android;7,0 (API 24-torrone) per distribuire l'app in dispositivi o emulatori torrone Android.;X;proper_name_inglobation;no;distractor;_
palmo a palmo;yes;a;palmo;Allora il prete si avvicinò a me e disse che lui quelle montagne le conosceva;palmo a palmo;perché da piccolo con suo padre e sua sorella arrivavano fin lassù.;sg;_;_;succession/iteration/distributivity;modifier
centro a centro;yes;a;centro;La distanza fra le grandi colonne è pari, da;centro a centro;", a 4,52 metri; nel disegno è di 4,51 metri.";sg;PNPN;yes;distractor;_
cene su cene;yes;su;cena;E fu senz'altro la disperazione che li portò a organizzare;cene su cene;con vino in abbondanza e conseguente e inevitabile sbronza collettiva.;pl;_;_;greater_plurality/accumulation;nominal
uomo a uomo;yes;a;uomo;Oppure senza i sì e i no della figura paterna: finiti i gesti di sostegno virile, i lanci in aria per gioco, le spiegazioni da;uomo a uomo;, il conforto dopo gli insuccessi.;sg;PNPN;yes;distractor;_
palmo a palmo;yes;a;palmo;E invece la sua macchina, accompagnata dai rintocchi della campana di Montecitorio, è arrivata puntualissima sul piazzale della Camera, scrutato;palmo a palmo;dai tiratori scelti appostati sui tetti.;sg;_;_;succession/iteration/distributivity;modifier
50 su 50;no;su;50;Fatta la prova di mercoledì, la domenica uscivano i risultati che dichiaravano che io avevo preso un punteggio di;50 su 50;!!!!! classificandomi primo insieme ad altri ventisette.;X;NumPNum;no;distractor;_
cuore a cuore;no;a;cuore;E poi ci fu la marsupioterapia, il primo contatto;cuore a cuore;.;sg;_;_;juxtaposition/contact;modifier
bocca a bocca;no;a;bocca;Se l'infortunato presenta delle fratture alla mandibola o alla mascella, si può procedere come nelcaso della respirazione;bocca a bocca;con la differenza che la bocca viene tenuta chiusa per evitare che fuoriesca l'aria insufflata, e le insufflazioni vanno fatte attraverso il naso.;sg;_;_;juxtaposition/contact;modifier
viso a viso;no;a;viso;E poi magari la madre va via piangendo a tutto spiano ma almeno l'ha abbracciata, ha saputo che sta bene:;viso a viso;.;sg;_;_;juxtaposition/contact;modifier
colpo su colpo;no;su;colpo;Il sole d'inizio primavera era alto e già piuttosto caldo e i ragazzi ansimavano apparentemente stremati, ma continuavano a scontrarsi con crescente impeto stringendo i denti, rispondendo;colpo su colpo;e urtandosi con gli scudi con tutta la forza residua delle membra.;sg;_;_;succession/iteration/distributivity;modifier
essere ad essere;yes;a;essere;Sembrano interconnesse in una sfida infinita che si tramanda da corpo a corpo, da anima ad anima, da;essere ad essere;.;sg;PNPN;yes;distractor;_
uomini su uomini;yes;su;uomo;C'è anche la violenza di;uomini su uomini;, donne contro le donne, adulti su bambini, giovani contro anziani e via di questo passo.;pl;thematic_target;no;distractor;_
riunioni su riunioni;yes;su;riunione;Ma per arrivare sino a quel punto, a quel sospiro di sollievo, ci sono state ore di trattative ininterrotte e telefonate notturne e sveglie all'alba e;riunioni su riunioni;.;pl;_;_;greater_plurality/accumulation;nominal
palmo a palmo;yes;a;palmo;Per ore e ore hanno battuto la zona;palmo a palmo;.;sg;_;_;succession/iteration/distributivity;modifier
piano su piano;no;su;piano;Vuotò il bicchiere, chiuse gli occhi assaporando la squisitezza, annuì, e si alzò, un livello dopo l'altro, splendido edificio,;piano su piano;.;sg;_;_;succession/iteration/distributivity;modifier
strato su strato;no;su;strato;A sua volta, il pensiero si divide, come dire, anche da se stesso, in accumulo, foglio sopra foglio, azione dopo ricordo, riflessione sopra decisione, lasciandomi come una grande cipolla,;strato su strato;, nel cui cuore profondo risuonano, lancinanti e abissali, le parole del Grande Matthys, il Dio Fornaio.;sg;_;_;succession/iteration/distributivity;modifier
individuo a individuo;yes;a;individuo;Alcune variabili, come temperatura dell'aria, appetito e livello di vigilanza oscillano durante il giorno da;individuo a individuo;.;sg;PNPN;yes;distractor;_
uomo a uomo;yes;a;uomo;Il contagio è solo interumano, vale a dire che la varicella si trasmette solo da;uomo a uomo;e non da animale ad uomo.;sg;PNPN;yes;distractor;_
24 su 24;yes;su;24;"Un ospedale di Pittsburgh fornisce addirittura una stazione televisiva chiamata ""Humor Helps Healing"" (l'umorismo aiuta a guarire), che trasmette";24 su 24;", mentre in South Carolina, i ""terapisti dell' umorismo"" hanno formato la Carolina Humour and Healing Association (HaHa).";X;NumPNum;no;distractor;_
bocca a bocca;no;a;bocca;"Per oltre 15 minuti ha tenuto in vita un amico intrappolato sott'acqua soffiandogli aria nei polmoni con ripetute immersioni e altrettante ""respirazioni";bocca a bocca;""".";sg;_;_;juxtaposition/contact;modifier
individuo a individuo;yes;a;individuo;Gli attacchi di panico - spiega Scapicchio - durano pochi minuti e la loro frequenza varia da;individuo a individuo;, ma la paura che si ripresentino invece non passa più.;sg;PNPN;yes;distractor;_
elemento a elemento;no;a;elemento;La concentrazione, a cui una sostanza provoca inquinamento, varia molto da;elemento a elemento;: pochi miliardesimi di grammo (nanogrammi) per metro cubo di aria di benzopirene provocano un danno maggiore di una decina di milligrammi per metro cubo di ossido di carbonio.;sg;PNPN;yes;distractor;_
ente a ente;no;a;ente;Bergoglio sollecita una maggiore mobilità da;ente a ente;, blocca gli straordinari, i rinnovi dei contratti a tempo determinato, i nuovi incarichi professionali, i passaggi di livello e, ovviamente, le assunzioni.;sg;PNPN;yes;distractor;_
punto a punto;yes;a;punto;Da quel momento si va avanti;punto a punto;.;sg;_;_;succession/iteration/distributivity;modifier
cervello a cervello;yes;a;cervello;Così, l'uomo ha dovuto confrontarsi con la donna in modo diverso, da;cervello a cervello;, e abbandonare il mito dei muscoli.;sg;PNPN;yes;distractor;_
colpo su colpo;no;su;colpo;L'intesa con Carnival fornisce inoltre a Fincantieri l'opportunità per ribattere davvero;colpo su colpo;la concorrenza dell'altro grande cantiere specializzato in navi passeggeri, il finlandese Masa Yard che recentemente si è aggiudicato un megacontratto della Royal Caribbean cruise line (Rccl) per la costruzione di due unità da 130mila tonnellate destinate a strappare proprio alle Carnival della serie Destiny il primato delle più grandi navi passeggeri del mondo.;sg;_;_;succession/iteration/distributivity;modifier
bocca a bocca;no;a;bocca;La madre era sparita dietro le spalle larghe dello sconosciuto, i due stavano attaccati;bocca a bocca;e si stringevano forte.;sg;_;_;juxtaposition/contact;modifier
Berlinguer su Berlinguer;no;su;Berlinguer;Si potrebbe provare A ragionare di;Berlinguer su Berlinguer;a partire da alcuni grandi punti del suo pensiero.;X;thematic_target;no;distractor;_
goccia a goccia ;yes;a;goccia;Carlino provò a lasciarsi cadere a;goccia a goccia;nel pantano del sonno, ma la notte inchiostrata senza luna e senza stelle aveva cento tasche e in ognuna c'erano bestemmie e ferraglie.;sg;PNPN;yes;distractor;_
film a film;no;a;film;Il più significativo fu quello che troviamo nella carriera di un trasgressore radicale e, nel suo passare da;film a film;, impassibile.;sg;PNPN;yes;distractor;_
individuo a individuo;yes;a;individuo;La mancanza di equilibrio tra le due culture, umanistica e scientifica, ha rallentato in passato la trasmissione del sapere da;individuo a individuo;nella collettività, favorendo la fuga dei migliori ingegni verso lidi più accoglienti.;sg;PNPN;yes;distractor;_
8 su 8;no;su;8;Gioca 29' e chiude con 20 punti, 0 su 2 da due, 4 su 7 da tre,;8 su 8;ai tiri liberi, ben 5 rimbalzi, 4 assist, 25 di valutazione.;X;NumPNum;no;distractor;_
miliardi su miliardi;no;su;miliardo;"Il quale, al processo, ha specificato quale ""servizio finanziario eserceva"": trasportava di qua e di là dalla frontiera svizzera";miliardi su miliardi;per conto di amici, avvocati e almeno quattro giudici.;pl;_;_;greater_plurality/accumulation;nominal
Sky su Sky;yes;su;Sky;"È possibile acquistare entrambe le offerte ""Vodafone TV + NOW TV Intrattenimento"" e ""Vodafone TV Sport"" per avere accesso sia allo sport di";Sky su Sky;Sport Mix che all'entertaniment televisivo con il Ticket Intrattenimento di NOW TV.;X;proper_name_inglobation;no;distractor;_
strato su strato;no;su;strato;L'unica traccia di colore era offerta dai manifesti elettorali, sbiaditi e incollati;strato su strato;.;sg;_;_;succession/iteration/distributivity;modifier
colpo su colpo;no;su;colpo;Sentiva quella sconfitta comese l'avesse subita personalmente, e la formidabile capacità di Memnone di restituire;colpo su colpo;e con forza spaventosa lo umiliava duramente e gli faceva provare per la prima volta in vita sua un frustrante senso d'impotenza e di profonda solitudine.;sg;_;_;greater_plurality/accumulation;nominal
bocca a bocca;no;a;bocca;"Tu boccheggiavi e tossivi; poi ti facevano la respirazione";bocca a bocca;ed eri fuori pericolo.;sg;_;_;juxtaposition/contact;modifier
ventricolo su ventricolo;no;su;ventricolo;Mi hai aperto il tuo cuore, Giovanni,;ventricolo su ventricolo;.;sg;_;_;succession/iteration/distributivity;modifier
colpo su colpo;no;su;colpo;Carafa no, preferiva abbandonare i protestanti al loro destino piuttosto che concedere anche una piccola incrinatura dell'autorità assoluta della Chiesa: occorreva ribattere ai luterani;colpo su colpo;, fare pulizia al proprio interno e dotarsi di apparati nuovi che raccogliessero la sfida.;sg;_;_;succession/iteration/distributivity;modifier
amici ad amici;no;a;amici;Riconosco i tanti cognomi della comunità, rivedo le loro storie, riunisco figli a genitori, fratelli a fratelli,;amici ad amici;"; ma la pietà di chi resta può essere sufficiente?";pl;verbal;yes;distractor;_
corpo a corpo;no;a;corpo;Non gli restava che il combattimento;corpo a corpo;.;sg;_;_;juxtaposition/contact;modifier
computer a computer;no;a;computer;Il teleshopping è un'applicazione dell'Edi, Electronic data interchange, scambio elettronico di dati da;computer a computer;senza che si ricorra mai, neppure in fase di archiviazione, a un supporto cartaceo.;sg;PNPN;yes;distractor;_
colpo su colpo;no;su;colpo;La strada, però, con una durezza che si ripercoteva fino all'inguine, mi restituiva;colpo su colpo;.;sg;_;_;greater_plurality/accumulation;nominal
centro a centro;yes;a;centro;La distanza di questi fra di loro deve essere - da;centro a centro;- di mm. 66.;sg;PNPN;yes;distractor;_
punto a punto;yes;a;punto;E'stata una partita intensa, vissuta a giocata;punto a punto;.;sg;_;_;succession/iteration/distributivity;modifier
individuo a individuo;yes;a;individuo;Anche l'ampiezza e la profondità dello sviluppo mentale variano considerevolmente da;individuo a individuo;.;sg;PNPN;yes;distractor;_
palmo a palmo;yes;a;palmo;Moltitudine di prostitute e colori sgargianti, stuoli d'artisti e piaceri del cibo, mio Ludovico, servono a celare spie e sbirri, giudici e inquisitori che;palmo a palmo;scrutano incessanti.;sg;_;_;succession/iteration/distributivity;modifier
odio su odio;yes;su;odio;Ma bisogna evitare di creare;odio su odio;, fermarsi a riconsiderare gli strumenti con cui vogliamo combattere questa guerra.;sg;_;_;greater_plurality/accumulation;nominal
beni su beni;yes;su;bene;"A loro dice che non devono preoccuparsi di quello che ""avrebbero mangiato o bevuto""; men che meno di ""accumulare";beni su beni;""".";pl;_;_;greater_plurality/accumulation;nominal
strati su strati;no;su;strato;L'edificio era chiuso con assi di legno e fregiato da;strati su strati;di graffiti.;pl;_;_;greater_plurality/accumulation;nominal
testa a testa;yes;a;testa;I primi e gli ultimi della scuola europea restano a;testa a testa;anche al terzo problema sull'intricata questione delle proporzioni fisiche di Paolo, Pietro e Maria, risolta brillantemente come un quiz enigmistico.;sg;PNPN;yes;distractor;_
corpo a corpo;no;a;corpo;Essi o lo impegnavano in violenti combattimenti;corpo a corpo;, oppure rimanevano ritti immobili e silenziosi in qualche angolo della casa.;sg;_;_;juxtaposition/contact;modifier
tempo a tempo;yes;a;tempo;MENTRE è in arrivo in Tv l'ottava edizione della Piovra, apprendiamo, a;tempo a tempo;", che si tratta di una ""delle espressioni rilevanti della cultura popolare italiana"".";sg;PNPN;yes;distractor;_
record su record;yes;su;record;Ma in questi anni va così,;record su record;.;sg/pl;_;_;greater_plurality/accumulation;nominal
61 su 61;yes;su;61;Certo le ultime elezioni europee hanno segnato una sconfitta di Berlusconi, il cappotto del;61 su 61;(i seggi del parlamento regionale conquistati dalla destra nelle ultime amministrative) appartiene alla memoria del passato.;X;NumPNum;no;distractor;_
40 su 40;no;su;40;Poi è il turno di Nintendogs, il perfect score di Famitsu (voto;40 su 40;), dopo aver conquistato il mercato nipponico, si prepara ad invadere anche quelli occidentali.;X;NumPNum;no;distractor;_
uomo a uomo;yes;a;uomo;Quel pacchetto delle nazionali che offriva grandioso, da;uomo a uomo;, tirandolo fuori tutto stropicciato dalla tasca.;sg;PNPN;yes;distractor;_
ASCO su ASCO;yes;su;ASCO;Ulteriori informazioni Per ulteriori informazioni, vedi il meeting virtuale di;ASCO su ASCO;OnLine (www.asco.org), che contiene tutti gli abstract degli studi presentati alla conferenza.;X;proper_name_inglobation;no;distractor;_
palmo a palmo;yes;a;palmo;La ragazza, piuttosto pallida ed esile, controllò;palmo a palmo;l'indumento alla ricerca di eventuali macchie, verificò le cuciture e gli orli, poi la drappeggiò attorno alle sue spalle e sul braccio sinistro e curò le pieghe una per una come se stesse rivestendo il suo padrone.;sg;_;_;succession/iteration/distributivity;modifier
fabbriche su fabbriche;yes;su;fabbrica;Qui aveva qualche amico in Scaldasole e al circolo del Ponte della Ghisolfa, piazzale Lugano, il grigio più grigio della periferia ambrosiana,;fabbriche su fabbriche;, l'inizio della sopraelevata, il cavalcavia delle Varesine.;pl;_;_;greater_plurality/accumulation;nominal
individuo a individuo;yes;a;individuo;La sensibilità all'alcool varia molto da;individuo a individuo;"; ma il fatto che uno lo regga bene e un altro si ubriachi subito sembra dovuto anche ai suoi geni, in particolare al gene che comanda la produzione nel cervello di un enzima, la Fyn chinasi.";sg;PNPN;yes;distractor;_
corpo a corpo;no;a;corpo;I caduti statunitensi erano già più di centomila, vittime in ugual misura del gelido inverno coreano e della maestria dell'esercito cinese nel combattimento;corpo a corpo;e nelle incursioni notturne.;sg;_;_;juxtaposition/contact;modifier
19 su 19;no;su;19;L' Inter respira: allarme rientrato sullo stop di Vieri Vuelta, un danese vola sui Pirenei Frigo 4 ° in classifica Rugby, radiata squadra rumena: positivi;19 su 19;Maradona-doping, Boniek conferma.;X;NumPNum;no;distractor;_
pacchi su pacchi;yes;su;pacco;Ci mettemmo una cosa come mezz'ora, facendo avanti e indietro tra la strada e la cucina –;pacchi su pacchi;su pacchi – e quando il tizio con il berretto, sfinito, risalì sul suo furgone e sparì, dalla cucina li portammo in taverna – pacchi su pacchi su pacchi.;pl;_;_;greater_plurality/accumulation;nominal
corpo a corpo;no;a;corpo;Nel frattempo, i macedoni rinchiusi nella cittadella fecero una sortita e presero alle spalle i guerrieri avversari che si battevano;corpo a corpo;, nelle vie strette e tortuose, davanti alle loro stesse case.;sg;_;_;juxtaposition/contact;modifier
cuore a cuore;no;a;cuore;Ci deve essere la possibilità di rapporti concreti: la mamma deve poterti portare a letto, darti il bacio della buona notte, imboccarti se è necessario, stare con te;cuore a cuore;.;sg;_;_;juxtaposition/contact;modifier
pesce a pesce;yes;a;pesce;La moltitudine dei tipi di pesci esige sistemi nutritivi diversi e anche il modo di cibarsi differisce da;pesce a pesce;.;sg;PNPN;yes;distractor;_
corpo a corpo;no;a;corpo;"Sto rollando verso di te, balena, tu che tutto distruggi e nulla conquisti; fino all'ultimo lotto con te";corpo a corpo;", e dal cuore dell'inferno ti pugnalo; in nome dell'odio ti sputo addosso l'estremo respiro.";sg;_;_;juxtaposition/contact;modifier
settore a settore;no;a;settore;La velocità di diffusione e la profondità di tale processo di cambiamento potrà forse variare da realtà a realtà, da;settore a settore;, da Paese a Paese.;sg;PNPN;yes;distractor;_
sole a sole;yes;a;sole;Passavamo i giorni e i mesi marciando nelle selve da;sole a sole;, mentre nella capanna la polenta rapprendeva, il latte cagliava, il formaggio stagionava.;sg;PNPN;yes;distractor;_
prove su prove;no;su;prova;La squadra di tecnici della Telecom fa;prove su prove;per trovare l'inghippo.;pl;_;_;greater_plurality/accumulation;nominal
onda su onda;no;su;onda;Il segreto sta nel piegare i tovaglioli a regola d'arte,;onda su onda;, a cono, a busta di lettera, per far trovare un bigliettino intrigante.;sg;_;_;succession/iteration/distributivity;modifier
61 su 61;yes;su;61;Lasciamo la presidenza dell' assemblea e sentiamo il nuovo presidente della giunta che in Sicilia si è portato a casa tutti i seggi,;61 su 61;.;X;NumPNum;no;distractor;_
Christine su Christine;yes;su;Christine;"Nel 1969 anche i Nomadi si dedicano al ""trans"", cantano";Christine su Christine;Jorgensen, una transessuale famosa dal 1952, fotografa, attrice e cantante.;X;proper_name_inglobation;no;distractor;_
palmo a palmo;yes;a;palmo;"Il ""settore del mattone"" continua ad avere fame di venditori per conquistare";palmo a palmo;città e province.;sg;_;_;succession/iteration/distributivity;modifier
onda a onda;no;a;onda;Il rumore del mare continuava a coltivare e a vedere crescere,;onda a onda;, il rigoglio del suo disinteresse.;sg;_;_;succession/iteration/distributivity;modifier
uomo a uomo;yes;a;uomo;Volete che vi parli da;uomo a uomo;, o come ad uno che ha quel tanto di autorità ufficiale che gli consente di immischiarsi in una faccenda che non lo riguarda?;sg;PNPN;yes;distractor;_
gomito a gomito;yes;a;gomito;Così ci siamo attrezzati con un nostro ufficio in un palazzo accanto, dove lavorano a;gomito a gomito;giovani avvocati italiani, albanesi e americani.;sg;PNPN;yes;distractor;_
casa a casa;yes;a;casa;Quelle ricette sempre uguali a se stesse, eppure diverse da;casa a casa;.;sg;PNPN;yes;distractor;_
strato su strato;no;su;strato;Nel ventre dell'acropoli, una collina compresa fra via Santa Maria in Costantinopoli, via Foria e via Tribunali, le epoche si sono sistemate;strato su strato;, dalle mura greche che risalgono alla fondazione nel V secolo avanti Cristo, fino agli edifici ottocenteschi.;sg;_;_;succession/iteration/distributivity;modifier
corpo a corpo;no;a;corpo;Per contro la loro forze e il loro fisico non sono assolutamente adatti nello scontro;corpo a corpo;.;sg;_;_;juxtaposition/contact;modifier
individuo a individuo;yes;a;individuo;I ricordi che un adulto ha della propria vita infantile sono variabili da;individuo a individuo;, ma, generalmente, più si va a ritroso nel tempo e minore è la quantità di ricordi.;sg;PNPN;yes;distractor;_
corpo a corpo;no;a;corpo;Tauro cercò di fermarlo: per qualche istante la sua rocciosa complessione, il suo coraggio, l'abilità nel duello e l'esperienza di mille combattimenti;corpo a corpo;parvero mettere in difficoltà il guerriero germanico.;sg;_;_;juxtaposition/contact;modifier
Apple su Apple;no;su;Apple;Anche Noi di Zoleounge.it stiamo promuovendo il Back Friday di Apple e se siete in procinto di acquistare con gli sconti del BlackFriday 2010 di;Apple su Apple;Italia, iTunes Store o su App Store e volete aiutare Zoelounge.it senza peraltro spendere una lira in più, potreste prendere in considerazione l'idea di cliccare su uno dei banner presenti in questa pagina o nei banner presenti nella sidebar.;X;proper_name_inglobation;no;distractor;_
strati su strati;no;su;strato;"""Basta con le tante scene di passeggeri che viaggiano sovrapposti";strati su strati;", come in una dantesca millefoglie - è sbottato in una diretta Facebook il Governatore con il suo solito linguaggio colorito - da oggi pugno duro: i campani potranno disporsi al massimo su tre strati"".";pl;_;_;greater_plurality/accumulation;nominal
corpo a corpo;no;a;corpo;Qualche scettico si domanderà come mai il comando americano mandi un preziosissimo marconista navajo a combattere;corpo a corpo;contro il nemico, con il rischio che lo catturino.;sg;_;_;juxtaposition/contact;modifier
Italia su Italia;no;su;Italia;Ricordiamo che Futurama è partita in America sul network FOX il 28 marzo 1999, ed ha esordito in;Italia su Italia;1 in prima serata alle 20.45 il 6 gennaio 2000.;sg;proper_name_inglobation;no;distractor;_
memoria su memoria;no;su;memoria;Se voi mi chiedete come ciò possa essere -;memoria su memoria;, nient'altro che memoria - io ovviamente non so rispondere, e non perché non esistano «io» e «voi», non più di quanto esistano «qui» e «ora», ma perché l'unica cosa che esiste è il passato ricordato, non ritrovato e - attenzione alla differenza - non rivissuto nell'immediatezza del regno sensoriale, ma semplicemente ritrasmesso.;sg;_;_;succession/iteration/distributivity;modifier
informazioni su informazioni;no;su;informazione;Di converso, e questo è il secondo aspetto, ciò significa che ti si rovesciano addosso;informazioni su informazioni;, sempre di più, col rischio che, superando certi livelli, tutto si confonde e perde di valore.;pl;_;_;greater_plurality/accumulation;nominal
mattone a mattone;no;a;mattone;n questi casi l'intensità dell'urto non era determinante, bastava scuotere l'edificio una sola volta e le vibrazioni si propagavano con incredibile leggerezza e rapidità da;mattone a mattone;.;sg;PNPN;yes;distractor;_
manciate su manciate;yes;su;manciata;Alla fine scovò delle bacche mature e me ne diede;manciate su manciate;.;pl;_;_;greater_plurality/accumulation;nominal
Venezia su Venezia;no;su;Venezia;Pubblicazione di alcune foto di;Venezia su Venezia;Radio TV e Venetian Holiday.;X;proper_name_inglobation;no;distractor;_
trauma a trauma;yes;a;trauma;Racconta un educatore che una volta questo compito veniva delegato, quando andava bene, alle prostitute: una soluzione volonterosa ma sbagliata, che aggiungeva;trauma a trauma;al portatore di handicap.;sg;verbal;yes;distractor;_
docce su docce;yes;su;doccia;Cioè: quando passavo davanti al monitor si accendevano tutte le lampadine, e questo significa che dovevo fare;docce su docce;": per ""purificarmi"".";pl;_;_;greater_plurality/accumulation;nominal
bocca a bocca;no;a;bocca;Nel bambino da 1 a 8 anni si fa la respirazione;bocca a bocca;, tenendo chiuse le narici con le dita.;sg;_;_;juxtaposition/contact;modifier
palmo a palmo;yes;a;palmo;Se già non lo si è fatto sarebbe bene ripassare;palmo a palmo;i bordi misti e le aiuole per ripulire il terreno dai cespi marcescenti o secchi.;sg;_;_;succession/iteration/distributivity;modifier
palmo a palmo;yes;a;palmo;Non venendo, l'italiano aveva agito in modo tanto ragionevole quanto scortese, non si sarebbe visto nulla, ci si sarebbe dovuti accontentare di esplorare;palmo a palmo;alcuni quadri con la lampadina tascabile di K.;sg;_;_;succession/iteration/distributivity;modifier
dorso a dorso;yes;a;dorso;"Vittorio scosta qualche altra grande tela appoggiata alla parete, giusto abbastanza per farmi dare un'occhiata; me ne fa vedere alcune di quelle più piccole, impilate";dorso a dorso;sul tavolo di legno grezzo.;sg;_;_;juxtaposition/contact;modifier
scherzi su scherzi;yes;su;scherzo;L'anarchico Chaplin aveva imparato a sbeffeggiare i nemici (e anche gli amici) inanellando;scherzi su scherzi;.;pl;_;_;greater_plurality/accumulation;nominal
bocca a bocca;no;a;bocca;Sembrava che ci fosse poco da fare per la piccola Jihan: «Il camionista ha portato dell'acqua per lavarla dal sangue, e io ho provato a farle la respirazione;bocca a bocca;».;sg;_;_;juxtaposition/contact;modifier
nomi su nomi;yes;su;nome;Tornato dalla fuga in Ecuador (con Ettore Giugovaz, l'amico di Pietro Lunardi) e messo dentro, Calisto Tanzi sventagliò;nomi su nomi;.;pl;_;_;greater_plurality/accumulation;nominal
obiezioni su obiezioni;no;su;obiezione;Se avessi negato l'ubriachezza di George, se avessi cercato di nasconderla sollevando;obiezioni su obiezioni;perché il rilevamento del tasso alcolico eseguito mezz'ora dopo l'incidente non venisse acquisito come prova, se avessi fatto tutto ciò non avrei potuto ottenere un risultato favorevole al mio cliente.;pl;_;_;greater_plurality/accumulation;nominal
individuo a individuo;yes;a;individuo;Tali percezioni e spiegazioni differiscono da;individuo a individuo;, a causa dell'influenza delle opinioni formatesi in precedenza e del complesso degli atteggiamenti.;sg;PNPN;yes;distractor;_
prove su prove;no;su;prova;Inoltre la pratica di chiedere ai datori di lavoro;prove su prove;"dell'effettiva necessità del lavoro straniero rifletteva la resistenza ad accettare l'idea che esistesse una vera domanda di manodopera non ""autoctona"".";pl;_;_;greater_plurality/accumulation;nominal
Sciascia su Sciascia;yes;su;Sciascia;Ha curato l'edizione del Quaderno dell'Associazione Amici di;Sciascia su Sciascia;eretico del genere giallo (La vita felice, 2006) e la prefazione dell'edizione italiana de Il controllo della parola di André Schiffrin (Bollati Boringhieri, 2006).;X;proper_name_inglobation;no;distractor;_
grado a grado;yes;a;grado;Dormo fondo e poi vengo;grado a grado;in superficie, in una specie di ascensione inevitabile da galleggiante di sughero che sale dal fondo melmoso attraverso l'opacità che diventa via via più trasparente fino a proprio sotto il piano argentato tremolante della luce violenta.;sg;_;_;succession/iteration/distributivity;modifier
uomini su uomini;yes;su;uomo;Un crimine non certo benedetto da un Dio, ma fatto da;uomini su uomini;(l' orrore, vedi 1945).;pl;thematic_target;no;distractor;_
pixel a pixel;yes;a;pixel;"""Quando si esegue la rilevazione di contorni su un'immagine con tecniche di elaborazione attualmente disponibili lo si fa in maniera digitale,";pixel a pixel;""", ha spiegato il Prof.";sg;_;_;succession/iteration/distributivity;modifier
bocca a bocca;no;a;bocca;Inoltre, l'aria insufflata presa dall'ambiente, o collegata a un erogatore di ossigeno contiene delle percentuali di ossigeno superiori a quelle insufflate con il metodo;bocca a bocca;.;sg;_;_;juxtaposition/contact;modifier
spiegazioni su spiegazioni;yes;su;spiegazione;E agli ipocondriaci (le persone che sono sempre convinte di essere ammalate): a furia di chiedere;spiegazioni su spiegazioni;, scoprono di avere costantemente qualche problema di salute.;pl;_;_;greater_plurality/accumulation;nominal
palmo a palmo;yes;a;palmo;A piedi ci rechiamo quindi alla scoperta della parte più antica dell'abitato, nella quale si trova il poderoso castello aragonese, che esploriamo;palmo a palmo;, fra interessanti ambienti di epoca medioevale e vasti panorami sui paesaggi circostanti.;sg;_;_;succession/iteration/distributivity;modifier
palmo a palmo;yes;a;palmo;Per lui si tratterà di procedere progredendo senza progredire, di lottare;palmo a palmo;contro qualunque forma di dipendenza dal terapeuta, di non dovergli niente, soprattutto di non essergli debitore di un miglioramento del quale preferisce fare a meno piuttosto che pagarlo a quel prezzo.;sg;_;_;succession/iteration/distributivity;modifier
colpo su colpo;no;su;colpo;Proprio la dote che l'aveva sorretta durante il primo tempo, consentendole di reggere il ritmo - non forsennato - degli avversari ai quali aveva restituito;colpo su colpo;.;sg;_;_;greater_plurality/accumulation;nominal
bocca a bocca;no;a;bocca;Si è trascinato per qualche metro finoall'uscita della fabbrica, poi è crollato sul marciapiede sotto gli occhi del giovane complice, che ha tentato inutilmente di animarlo con la respirazione;bocca a bocca;.;sg;_;_;juxtaposition/contact;modifier
corpo a corpo;no;a;corpo;Scoperto difronteal proprio nemico, faccia a faccia,;corpo a corpo;, il nostro scrittore si apprestava a scrivere un'altra pagina del suo romanzo, quello della vita.;sg;_;_;juxtaposition/contact;modifier
nascita a nascita;yes;a;nascita;"La parca (""vecchia donna in questa vecchia casa"") che cuce, non a caso, la vita da";nascita a nascita;"(""la tua infanzia con quella di tuo figlio"") somiglia alla madre come verrà ritratta più avanti dal poeta.";sg;PNPN;yes;distractor;_
goccia a goccia ;yes;a;goccia;Riprendendo ad avanzare, come attratta da una forza oscura, verso il Santuario, sentì che, a;goccia a goccia;, quell'acqua la mondava di tutto il suo passato, di tutti i suoi piccoli egoismi.;sg;PNPN;yes;distractor;_
corpo a corpo;no;a;corpo;Ma anche questa volta per occupare la Città Santa devono combattere;corpo a corpo;con i palestinesi per annientare la resistenza araba.;sg;_;_;juxtaposition/contact;modifier
