ID;preposition;pre_lemma;meaning;NPN;construction;syntactic_function;noun;number_of_noun;Type;other_cxn;context_pre;costr;context_post;assignment_0;assignment_1;assignment_2;assignment_3;assignment_4;split
1927;su;lavoro;greater_plurality/accumulation;prove su prove;yes;nominal;prova;pl;_;_;Inoltre la pratica di chiedere ai datori di lavoro;prove su prove;"dell'effettiva necessità del lavoro straniero rifletteva la resistenza ad accettare l'idea che esistesse una vera domanda di manodopera non ""autoctona"".";test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1793;su;dare;greater_plurality/accumulation;manciate su manciate;yes;nominal;manciata;pl;_;_;Alla fine scovò delle bacche mature e me ne diede;manciate su manciate;.;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train
1814;su;fare;greater_plurality/accumulation;miliardi su miliardi;yes;nominal;miliardo;pl;_;_;Voi Cannarozzo e Cazzetta ci rovinate la vista, mettete in mostra le Fiat nude come la Caprioglio senza coprirne con i lenzuoli le lamierazze, e fate;miliardi su miliardi;in Brianza e a Squinzano, e poi i bei risultati sono l'Italia.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
2036;su;che;succession/iteration/distributivity;strato su strato;yes;modifier;strato;sg;_;_;Ad un certo punto incontrarono una fontana ghiacciata che,;strato su strato;", aveva formato una specie di scultura che sembrava la sagoma di un animale; ma a dire il vero bastava girarsi intorno per riconoscere nel paesaggio mille immagini diverse disegnate dalla galaverna.";test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1831;su;sventagliare;greater_plurality/accumulation;nomi su nomi;yes;nominal;nome;pl;_;_;Tornato dalla fuga in Ecuador (con Ettore Giugovaz, l'amico di Pietro Lunardi) e messo dentro, Calisto Tanzi sventagliò;nomi su nomi;.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1763;su;di;greater_plurality/accumulation;interessi su interessi;yes;nominal;interesse;pl;_;_;Deve escludersi l'obbligo di corresponsione di;interessi su interessi;(cosiddetto anatocismo ex articolo 1283 del codice civile) a fronte della ritardata esecuzione di un rimborso Iva da parte dell'amministrazione finanziaria.;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1810;su;ingoiare;greater_plurality/accumulation;metro su metro;yes;nominal;metro;sg;_;_;Ogni volta che ho corso, da quel giorno in poi, ho ingoiato;metro su metro;masticando queste parole salvifiche di mio padre, le parole di Yusuf Omar Nur, figlio di Omar Nur Mohamed.;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1990;su;tregua;greater_plurality/accumulation;rovine su rovine;yes;nominal;rovina;pl;_;_;Dove ci appare una catena di eventi, egli vede una sola catastrofe che accumula senza tregua;rovine su rovine;e le rovescia ai suoi piedi.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1825;su;con;greater_plurality/accumulation;morti su morti;yes;nominal;morto;pl;_;_;Dalla morte di Montanino comincia un lungo e sanguinoso botta e risposta, con;morti su morti;: uno, due agguati al giorno, prima i gregari dei due clan, poi i parenti, l'incendio delle case, i pestaggi, i sospetti.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train
1593;su;Masina;succession/iteration/distributivity;colpo su colpo;yes;modifier;colpo;sg;_;_;"Tutto improvvisamente, intorno a quel ripiano, era tornato coerente con il tradizionale menage familiare della famiglia Masina; Manlio col suo slang condito di parolacce, Giorgio col suo rispondere";colpo su colpo;a tutte le provocazioni esterne, Cinzia con la sua puntuale abilità di organizzatrice familiare, Valentina con la sua svogliata partecipazione alla conduzione domestica e Noel con la sua serena e coccolata presenza, tanto cara a tutti.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1948;su;ribattere;succession/iteration/distributivity;punto su punto;yes;modifier;punto;sg;_;_;Incalzato dai rappresentanti di Uds (Unione degli studenti) e Ras (Rete autogestita studentesca), il ministro ha ribattuto;punto su punto;.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1704;su;testimoniare;greater_plurality/accumulation;episodi su episodi;yes;nominal;episodio;pl;_;_;Né potrebbe essere altrimenti, poiché chiunque l'abbia conosciuto potrebbe testimoniare;episodi su episodi;al riguardo.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1937;su;esperimento;greater_plurality/accumulation;prove su prove;yes;nominal;prova;pl;_;_;Niente di peggio per cominciare un'altra settimana di esperimenti,;prove su prove;, verifiche e analisi di tutto ciò che non aveva funzionato come avrebbe dovuto.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1723;su;incassare;greater_plurality/accumulation;file su file;yes;nominal;file;pl;_;_;Il salotto era ampio e le pareti, nelle quali erano incassate;file su file;"di scaffali laccati di nero, erano tappezzate di una stoffa damascata in cui il nero prevaleva sul rosso; divano e poltrone erano rivestiti dello stesso tessuto delle pareti e i tappeti armonizzavano con il resto dell'arredamento";test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train
1999;su;prendere;greater_plurality/accumulation;schiaffoni su schiaffoni;yes;nominal;schiaffone;pl;_;_;È il piccoletto dei Brutos che prendeva;schiaffoni su schiaffoni;.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train
2057;su;'';succession/iteration/distributivity;Tornante su tornante;yes;modifier;tornante;sg;_;_;;Tornante su tornante;il panorama si allarga: tutto intorno macchia mediterranea, cespugli di cisto, qualche boschetto di eucalipti e tra le rocce la vista di Siniscola.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train
1577;su;Marte;greater_plurality/accumulation;chilometri su chilometri;yes;nominal;chilometro;pl;_;_;Le pianure spoglie di Marte,;chilometri su chilometri;di rovine deserte, si stendevano nel buio.;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train
1950;su;Lauda;succession/iteration/distributivity;punto su punto;yes;modifier;punto;sg;_;_;Giusto così, i titoli si costruiscono alla Niki Lauda,;punto su punto;azzardando il meno possibile.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1953;su;così;succession/iteration/distributivity;punto su punto;yes;modifier;punto;sg;_;_;Proprio sotto la spinta del suo coloured, Verona ha rosicchiato così;punto su punto;agli avversari (28-31 al 17'), prima di cedere nuovamente qualcosa al riposo (30-35) anche per la serata negativa di Iuzzolino (zero punti all'intervallo, con 4 errori al tiro).;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1690;su;fare;greater_plurality/accumulation;docce su docce;yes;nominal;doccia;pl;_;_;Cioè: quando passavo davanti al monitor si accendevano tutte le lampadine, e questo significa che dovevo fare;docce su docce;": per ""purificarmi"".";test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1612;su;luterano;succession/iteration/distributivity;colpo su colpo;yes;modifier;colpo;sg;_;_;Carafa no, preferiva abbandonare i protestanti al loro destino piuttosto che concedere anche una piccola incrinatura dell'autorità assoluta della Chiesa: occorreva ribattere ai luterani;colpo su colpo;, fare pulizia al proprio interno e dotarsi di apparati nuovi che raccogliessero la sfida.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1974;su;accumulare;greater_plurality/accumulation;ritardi su ritardi;yes;nominal;ritardo;pl;_;_;Bene il raddoppio Mortara, unica linea ancora a singolo binario in città, capacità limitata e treni affollati che accumulano;ritardi su ritardi;a causa degli incroci.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1923;su;cassa;greater_plurality/accumulation;proposte su proposte;yes;nominal;proposta;pl;_;_;Così partirono casse su casse;proposte su proposte;, ma non ricevevamo se non giornali vecchi di due mesi, qualche settimanale come Ogonëk o Donna Sovietica, qualche rivista come Voprosy Filosofii e Sovetskoe Gosudarstvo i Pravo, dai quali ogni tanto Strada segnalava qualcosa perplesso.;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1795;su;di;greater_plurality/accumulation;materia su materia;yes;nominal;materia;sg;_;_;Cazzetti, fichette, zinnette, culetti sodi esplodono su di me in una cosmogonia di;materia su materia;.;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1555;su;firmare;greater_plurality/accumulation;cambiali su cambiali;yes;nominal;cambiale;pl;_;_;Mario viveva lì da tanto tempo, aveva comprato quell'appartamento firmando;cambiali su cambiali;per anni, perchè doveva essere così, il matrimonio si sa impone questo tipo di sacrifici.;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1996;su;recapitare;greater_plurality/accumulation;scatole su scatole;yes;nominal;scatola;pl;_;_;Maria, non l'aveva neppure mai fatto l'amore e, ciò nonostante, si vedeva recapitare;scatole su scatole;di preservativi.;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1753;su;inanellare;greater_plurality/accumulation;giri su giri;yes;nominal;giro;pl;_;_;In lontananza la ruota panoramica inanellava;giri su giri;all'infinito proiettando le sue luci colorate sulle acque scure del porto.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1573;su;Lydia;greater_plurality/accumulation;chiacchiere su chiacchiere;yes;nominal;chiacchiera;pl;_;_;«Ecco le due che spettegolano al buio!» esclamò la signorina Lydia , «;chiacchiere su chiacchiere;, nell 'oscurità.»;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1941;su;guadagnare;greater_plurality/accumulation;punti su punti;yes;nominal;punto;pl;_;_;La Bundesbank, che questa palla l'ha sempre lanciata, guadagnando;punti su punti;, adesso potrebbe essere costretta a rincorrerla.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1976;su;collezionare;greater_plurality/accumulation;ritardi su ritardi;yes;nominal;ritardo;pl;_;_;Una sorta di modello finlandese, sulla falsariga della società che ha affidato ad Areva la costruzione del reattore di Olkiluoto (che sta però collezionando;ritardi su ritardi;, l'ultimo reso noto proprio ieri).;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1634;su;reagire;succession/iteration/distributivity;colpo su colpo;yes;modifier;colpo;sg;_;_;Katoh ha immediatamente risposto, ma Melandri ha reagito;colpo su colpo;.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1835;su;con;greater_plurality/accumulation;norme su norme;yes;nominal;norma;pl;_;_;Si dimentica degli arricchimenti dei burocrati che, con;norme su norme;ad personam, hanno dissanguato le casse dello Stato.;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
2034;su;teglia;succession/iteration/distributivity;strato su strato;yes;modifier;strato;sg;_;_;Cominciai a sbollentare le lasagne e a disporle nella teglia;strato su strato;, ma se avessi potuto distogliere Melchor dal suo gaydar.com gli avrei dato i soldi e gli avrei chiesto di andare a comperarmene una nuova di ghisa.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1721;su;indire;greater_plurality/accumulation;feste su feste;yes;nominal;festa;pl;_;_;Per questa ragione, cioè per aumentare il numero delle iscrizioni, gli scissionisti del Pd hanno deciso di indire;feste su feste;in tutta Italia durante l'estate.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train
1853;su;dio;greater_plurality/accumulation;opinioni su opinioni;yes;nominal;opinione;pl;_;_;Ma allora, per essere pienamente razionale, ognuno dovrebbe essere dotato di una rappresentazione del mondo che è costituita da una gerarchia infinita dio;opinioni su opinioni;.;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1277;a;da;distractor;pustola a pustola;no;_;pustola;sg;PNPN;yes;Sembrerà assurdo ma il movimento anti-vaccinista è nato ancor prima della vaccinazione, durante la variolazione, ovvero il passaggio del vaiolo da;pustola a pustola;, da braccio a braccio, che, tuttavia, presentava un tasso di mortalità piuttosto alto (intorno al 6-7%), che ha creato il rifiuto di questo tipo di terapia.;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train
1112;a;da;distractor;orizzonte a orizzonte;no;_;orizzonte;sg;PNPN;yes;Cominciò a nevicare a larghe falde, che danzavano con il vento e stendevano una coltre bianca sulla terra da;orizzonte a orizzonte;.;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
1270;a;da;distractor;punto a punto;no;_;punto;sg;PNPN;yes;Al contrario nel Tipo C, dove il pino domestico è stato seminato in maniera andante e a integrazione di nuclei di latifoglie preesistenti, con conseguente maggiore variabilità da;punto a punto;.;test|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
737;a;da;distractor;autoradio ad autoradio;no;_;autoradio;sg;PNPN;yes;Non è il caso di sottolineare quanto sia utile poter trasmettere una foto da;autoradio ad autoradio;.;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
1324;a;da;distractor;settimana a settimana;no;_;settimana;sg;PNPN;yes;Si verifica volatilità durante l'anno da;settimana a settimana;finché i prezzi non iniziano a scendere sotto la media annuale verso la fine di agosto, quando i viaggiatori possono risparmiare il 42% o più rispetto al periodo più caro.;test|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train
1019;a;da;distractor;individuo a individuo;no;_;individuo;sg;PNPN;yes;Tenete presente che il ritmo con cui si dimagrisce varia da;individuo a individuo;, a seconda di quanto peso dovete perdere.;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
1244;a;da;distractor;porta a porta;no;_;porta;sg;PNPN;yes;Sulla ribattuta della difesa, la palla giunge a Orlandini che, incredulo, può involarsi da;porta a porta;.;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
1004;a;da;distractor;individuo a individuo;no;_;individuo;sg;PNPN;yes;Il coniglio inoltre è un animale sensibile, intelligente, vivace, affettuoso e con una sua personalità, diversa da;individuo a individuo;"; di conseguenza non può vivere sempre in gabbia ed ha bisogno di relazioni affettive, di gioco e di un'alimentazione specifica.";train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
949;a;a;distractor;goccia a goccia;no;_;goccia;sg;PNPN;yes;Diventai come un recipiente che venga riempito a;goccia a goccia;.;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train
1361;a;a;distractor;spalla a spalla;no;_;spalla;sg;PNPN;yes;Pazzia, avanguardia, eroismo, tutti e tre allo sbaraglio senza saperlo: ognuno crede in un suo fantasma eccezionale: crede e opera al di fuori del branco: gli altri, a;spalla a spalla;, guardano e hanno paura.;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train
950;a;a;distractor;goccia a goccia;no;_;goccia;sg;PNPN;yes;Il giardiniere versò il latte a;goccia a goccia;ai piedi dell'albero fino a che sorse il sole.;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train
897;a;a;distractor;dorso a dorso;no;_;dorso;sg;PNPN;yes;Certamente facendo percorsi trekking (che durano più di un giorno) scendendo al fiume a piedi o a;dorso a dorso;"di mulo o effettuando il giro in elicottero, la fruizione del canyon sarebbe stata più intensa ma abbiamo scartato i primi per questioni anagrafiche di due di noi (la pendenza è notevole) e la seconda per esplicito rifiuto di Stefania di salire su un ""coso"" che reputa poco sicuro.";test|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train
1396;a;da;distractor;termometro a termometro;no;_;termometro;sg;PNPN;yes;Il tempo di misurazione di solito cambia da;termometro a termometro;, ma in genere la rilevazione per via rettale varia da uno a tre minuti.;test|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train
979;a;da;distractor;gruppo a gruppo;no;_;gruppo;sg;PNPN;yes;Il luogo nel quale viene ricevuta e smistata la merce, varia da;gruppo a gruppo;.;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
1377;a;da;distractor;stagione a stagione;no;_;stagione;sg;PNPN;yes;Pur con evidenti differenze da;stagione a stagione;, la storia ha dunque per il periodico fiorentino il ruolo dell'appello alle coscienze civili, esercitato in nome di una singolarità nazionale e di un primato così nitidi da giustificare anche le manipolazioni della verità dei fatti che gli strumenti letterari devono rendere piacevolmente credibili e persuasivi agli occhi di un'opinione pubblica da costruire.;test|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train
843;a;da;distractor;comune a comune;no;_;comune;sg;PNPN;yes;I fabbisogni di spesa pro capite risultano assai diversi da;comune a comune;e ciò riflette esclusivamente le differenze dei comuni italiani in termini di caratteristiche sociali, economiche e territoriali.;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train
1241;a;da;distractor;porta a porta;no;_;porta;sg;PNPN;yes;Per diversi mesi si è visto, alla Tv, un signore che, con la borsa della spesa, passa da;porta a porta;a farsi ringraziare per gli acquisti che ha fatto e a esortare a fare altrettanto.;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
1018;a;da;distractor;individuo a individuo;no;_;individuo;sg;PNPN;yes;Alcune variabili, come temperatura dell'aria, appetito e livello di vigilanza oscillano durante il giorno da;individuo a individuo;.;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
832;a;da;distractor;compagnia a compagnia;no;_;compagnia;sg;PNPN;yes;Il costo del biglietto può variare da;compagnia a compagnia;.;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
969;a;a;distractor;grado a grado;no;_;grado;sg;PNPN;yes;Quando gli uomini muoiono di morte naturale, allorché l'albero dell'umanità si spoglia a;grado a grado;di quanto è pallido e appassito, l'ampia superficie del Silenzio, nel quale annega per sempre chi ha finito di parlare e reggersi in piedi, non s'increspa minimamente, qualunque sia il numero di coloro che la tagliano col capo all'ingiù per raggiungere il lontanissimo fondo.;test|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;train
1357;a;da;distractor;sole a sole;no;_;sole;sg;PNPN;yes;Passavamo i giorni e i mesi marciando nelle selve da;sole a sole;, mentre nella capanna la polenta rapprendeva, il latte cagliava, il formaggio stagionava.;test|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;train
827;a;a;distractor;colpo a colpo;no;_;colpo;sg;PNPN;yes;Lui va avanti, martella e inchioda, sale e scende e sposta la scala e ci risale, chiude a;colpo a colpo;il muro esterno della casa che si è costruito.;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train
923;a;da;distractor;farmaco a farmaco;no;_;farmaco;sg;PNPN;yes;L'uso concomitante di Inibitori della Proteasi provoca una riduzione della AUC del metadone, variabile da;farmaco a farmaco;: clinicamente non significativa per Indinavir, più significativa per Lopinavir Ritonavir (36%), Ritonavir ai dosaggi terapeutici di 800-1200 mg die (39%) e Nelfinavir (47%).;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;train
985;a;da;distractor;gruppo a gruppo;no;_;gruppo;sg;PNPN;yes;Janette Wenrick Boughman, zoologa dell'Università del Maryland, ha esaminato la struttura di questi versi e ha scoperto che i richiami differiscono da;gruppo a gruppo;, ma all'interno di ciascuno di essi sono riprodotti con grande fedeltà da ogni singolo componente.;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
1009;a;da;distractor;individuo a individuo;no;_;individuo;sg;PNPN;yes;La concentrazione di stronzio 90 nello scheletro umano varia molto da luogo a luogo e da;individuo a individuo;"; si sono trovate persone che ne hanno fino a settantacinque volte la quantità media; i bambini hanno in media una concentrazione almeno quadrupla di quella degli adulti, a causa del più rapido ricambio di sostanze nelle ossa durante la crescita.";train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
770;a;a;distractor;brano a brano;no;_;brano;sg;PNPN;yes;In questo fango si genererà poi una quantità di piccole mosche e di altri animaletti che si raggomitoleranno nel mio sangue e mi divoreranno a;brano a brano;.;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train
1279;a;da;distractor;quartiere a quartiere;no;_;quartiere;sg;PNPN;yes;Ecco come varia nel dettaglio il mercato immobiliare da;quartiere a quartiere;.;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
973;a;a;distractor;grado a grado;no;_;grado;sg;PNPN;yes;Il sacerdote sentì crescere la tensione di Micon: le mani torturate gli serrarono le spalle, il nobile volto si fece cinereo, e a;grado a grado;un brivido pervase tutto il suo corpo finché ogni nervo sembrò vibrare per lo sforzo…;test|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;train
1367;a;da;distractor;specie a specie;no;_;specie;sg;PNPN;yes;Alla schiusura il piccolo rompe il guscio con una particolare protuberanza ossea e rimane nel nido sotto la protezione della madre, per un periodo che varia da;specie a specie;.;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
1335;a;da;distractor;sito a sito;no;_;sito;sg;PNPN;yes;I dati di riferimento variavano da;sito a sito;, ma tre erano le teorie fondamentali ricorrenti.;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
1275;a;da;distractor;punto a punto;no;_;punto;sg;PNPN;yes;Oggi ci rendiamo conto che la critica faradayana alla nozione di particella, inquanto scaturisce da una fisica del continuum dove le interazioni agiscono da;punto a punto;.;test|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
1273;a;da;distractor;punto a punto;no;_;punto;sg;PNPN;yes;Dopo essersi sentito soddisfatto del numero dei puntini, il ragazzo univa il tutto in una sola linea, da;punto a punto;.;test|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
943;a;da;distractor;fratello a fratello;no;_;fratello;sg;PNPN;yes;Ti racconto tutte queste cose, Jibril, da;fratello a fratello;.;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train
739;a;da;distractor;azienda ad azienda;no;_;azienda;sg;PNPN;yes;La modularità delle ante varia da;azienda ad azienda;ma, in generale, il battente singolo è largo cm 50-70.;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
960;a;da;distractor;gola a gola;no;_;golfo;sg;PNPN;yes;Nel periodo considerato, il criterio di datazione proposto da Harding e Pagan (2002) identifica per la produzione industriale del settore manifatturiero nel suo insieme otto cicli completi (da;gola a gola;") con una durata media di circa 11,6 trimestri caratterizzati da fasi espansive leggermente più lunghe di quelle recessive; la media calcolata sulle serie disaggregate per settore (a livello di gruppi Ateco) fornisce indicazioni qualitativamente analoghe (Tavola 1.8).";test|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train
1095;a;da;distractor;oggetto a oggetto;no;_;oggetto;sg;PNPN;yes;Quindi, accanto al riciclo meccanico (da;oggetto a oggetto;) bisogna introdurre il riciclo energetico.;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train
1362;a;a;distractor;spalla a spalla;no;_;spalla;sg;PNPN;yes;Nessuno osava spingersi avanti da solo, piuttosto qualcuno, nel serrare a;spalla a spalla;, veniva espulso indietro, gli esclusi formarono un doppio cordone che pressava il primo.;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;train
1002;a;da;distractor;individuo a individuo;no;_;individuo;sg;PNPN;yes;Un ruolo significativo potrebbe essere giocato dalle cellule staminali, che sono diverse da;individuo a individuo;, ma è solo un'ipotesi di lavoro.;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
1011;a;da;distractor;individuo a individuo;no;_;individuo;sg;PNPN;yes;Oltre al livello evolutivo della coscienza, chiaramente il contenuto del dramma emotivo che essa abbraccia varia da;individuo a individuo;.;train|no|a|PNPN|yes;train|no|a|PNPN|yes;test|no|a|PNPN|yes;test|no|a|PNPN|yes;train|no|a|PNPN|yes;train
