ID;preposition;pre_lemma;meaning;NPN;construction;syntactic_function;noun;number_of_noun;Type;other_cxn;context_pre;costr;context_post;assignment_0;assignment_1;assignment_2;assignment_3;assignment_4;split
1779;su;inviare;greater_plurality/accumulation;lettere su lettere;yes;nominal;lettera;pl;_;_;L'opera è dedicata a un cardinale a cui Gioseffo invia;lettere su lettere;"nella speranza sempre disattesa d'una qualche risposta, ma un'accidia fatta di ""scontentezza vaga"" non consente allo speziale di condurre avanti la stesura del testo, anche perché una serie di eventi incresciosi verranno a turbare la quiete necessaria a tale compito.";train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1594;su;israeliano;succession/iteration/distributivity;colpo su colpo;yes;modifier;colpo;sg;_;_;Diviso tra la sua anima pragmatica legata a Yassin e quella oltranzista del pediatra Rantisi, il gruppo, con profondi contatti col cosiddetto fronte delle carceri, replica alle ritorsioni israeliane;colpo su colpo;senza disdegnare quando necessario la ritirata strategica, la tregua, in vista di una razionalizzazione delle proprie forze.;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1988;su;inghiottire;greater_plurality/accumulation;rospi su rospi;yes;nominal;rospo;pl;_;_;L'italiano sente, con il suo istinto arcaico e animalesco, che è in arrivo una tempesta nella quale perderà quelle poche certezze che lo aiutavano a inghiottire;rospi su rospi;.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1557;su;costruire;succession/iteration/distributivity;canzone su canzone;yes;modifier;canzone;sg;_;_;Il Libro del Mondo è, in fondo, il lungo racconto che con incredibile coerenza ha costruito;canzone su canzone;"quel grande ""moralista camuffato da immmoralista"" (Cesare G. Romana ) che era Fabrizio.";test|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train
1556;su;spaziotempo;greater_plurality/accumulation;campi su campi;yes;nominal;campo;pl;_;_;"Questi campi non vivono nello spaziotempo; vivono, per così dire, uno sull'altro:";campi su campi;.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1998;su;inanellare;greater_plurality/accumulation;scherzi su scherzi;yes;nominal;scherzo;pl;_;_;L'anarchico Chaplin aveva imparato a sbeffeggiare i nemici (e anche gli amici) inanellando;scherzi su scherzi;.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1822;su;compilare;greater_plurality/accumulation;moduli su moduli;yes;nominal;modulo;pl;_;_;La biblioteca, ad esempio: è sempre aperta, non bisogna compilare;moduli su moduli;, ti danno subito gli spartiti in prestito…;test|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
2032;su;incollare;succession/iteration/distributivity;strato su strato;yes;modifier;strato;sg;_;_;L'unica traccia di colore era offerta dai manifesti elettorali, sbiaditi e incollati;strato su strato;.;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1874;su;avvicinare;greater_plurality/accumulation;parlamentari su parlamentari;yes;nominal;parlamentare;pl;_;_;Per mesi Gianni Letta e i lobbisti del Biscione avevano avvicinato;parlamentari su parlamentari;.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
2060;su;ricostruire;succession/iteration/distributivity;tronco su tronco;yes;modifier;tronco;sg;_;_;Les fermes de Marie, il più grande, è un insieme di chalet ricostruiti;tronco su tronco;ai margini del paese.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1823;su;totale;succession/iteration/distributivity;mondo su mondo;yes;modifier;mondo;sg;_;_;«Donne», scrive esemplarmente Cristina Campo, «tende ad elaborare l'idea al punto estremo dell'ingegnosità e in una sapienza retorica altamente controllata», mentre «Emily brucia nel mistico vuoto d'aria di un'assenza totale,;mondo su mondo;, balza da stella morta a stella ancor vivente, valicando la follia e la morte».;test|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1877;su;difendere;succession/iteration/distributivity;parola su parola;yes;modifier;parola;sg;_;_;Per fortuna, conosceva la lingua così bene che capì ogni cosa, e si potette difendere,;parola su parola;, accusa su accusa, prova su prova, senza perdersi d'animo.;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
2058;su;fango;greater_plurality/accumulation;tornanti su tornanti;yes;nominal;tornante;pl;_;_;Si viaggia tra sassi e massi, guadi e fango,;tornanti su tornanti;", si sale dai 3000 ai quasi 5000 metri in un attimo; gli spazi gradualmente si allargano, sono quasi in cima, fa freddo, ha nevicato da poco.";test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train
1870;su;giocare;succession/iteration/distributivity;palla su palla;yes;modifier;palla;sg;_;_;Concludiamo salendo a Noriglio, dove nel girone H, bellissima e tiratissima gara fra Calabria e Puglia che se la giocano;palla su palla;fino al decisivo tie - break.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1740;su;brandello;succession/iteration/distributivity;frase su frase;yes;modifier;frase;sg;_;_;Il racconto che brandello su brandello,;frase su frase;, strappavo ai miei ricordi, come un cancro luminoso divorava la mia vita.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1859;su;cucina;greater_plurality/accumulation;pacchi su pacchi;yes;nominal;pacco;pl;_;_;Ci mettemmo una cosa come mezz'ora, facendo avanti e indietro tra la strada e la cucina –;pacchi su pacchi;su pacchi – e quando il tizio con il berretto, sfinito, risalì sul suo furgone e sparì, dalla cucina li portammo in taverna – pacchi su pacchi su pacchi.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
2052;su;mattone;succession/iteration/distributivity;testa su testa;yes;modifier;testa;sg;_;_;Per tua mano la Sua mannaia edificherà il Regno, passo dopo passo, mattone su mattone,;testa su testa;.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
2031;su;sovrapporre;greater_plurality/accumulation;strati su strati;yes;nominal;strato;pl;_;_;"""Basta con le tante scene di passeggeri che viaggiano sovrapposti";strati su strati;", come in una dantesca millefoglie - è sbottato in una diretta Facebook il Governatore con il suo solito linguaggio colorito - da oggi pugno duro: i campani potranno disporsi al massimo su tre strati"".";train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1600;su;rispondere;succession/iteration/distributivity;colpo su colpo;yes;modifier;colpo;sg;_;_;Jack Hyde mi fa domande spiazzanti e intelligenti, ma io non mi faccio cogliere impreparata: rispondo;colpo su colpo;e, quando discutiamo delle mie letture preferite, credo di cavarmela bene.;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1760;su;affastellare;greater_plurality/accumulation;indizi su indizi;yes;nominal;indizio;pl;_;_;Gli inquirenti romani stanno affastellando;indizi su indizi;, controlli, visure camerali, che confermerebbero l'ascesa delle 'ndrine in questo angolo esclusivo di Roma Nord.;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1694;su;fare;greater_plurality/accumulation;domande su domande;yes;nominal;domanda;pl;_;_;E sa anche che se presenta operazioni un po' bislacche, in consiglio può trovare anche chi comincerà a far;domande su domande;.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1636;su;davvero;succession/iteration/distributivity;colpo su colpo;yes;modifier;colpo;sg;_;_;L'intesa con Carnival fornisce inoltre a Fincantieri l'opportunità per ribattere davvero;colpo su colpo;la concorrenza dell'altro grande cantiere specializzato in navi passeggeri, il finlandese Masa Yard che recentemente si è aggiudicato un megacontratto della Royal Caribbean cruise line (Rccl) per la costruzione di due unità da 130mila tonnellate destinate a strappare proprio alle Carnival della serie Destiny il primato delle più grandi navi passeggeri del mondo.;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1788;su;succhiare;greater_plurality/accumulation;limoni su limoni;yes;nominal;limone;pl;_;_;Di certo stava ancora succhiando;limoni su limoni;per curarsi la violenta dissenteria che lo aveva colto nella notte e che lo aveva costretto a passare il comando a Vega.;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1545;su;colpire;greater_plurality/accumulation;bersaglio su bersaglio;yes;nominal;bersaglio;sg;_;_;Per oltre due ore, Ramses aveva tirato con l'arco, colpendo;bersaglio su bersaglio;.;test|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train
1602;su;rispondere;succession/iteration/distributivity;colpo su colpo;yes;modifier;colpo;sg;_;_;Il sole d'inizio primavera era alto e già piuttosto caldo e i ragazzi ansimavano apparentemente stremati, ma continuavano a scontrarsi con crescente impeto stringendo i denti, rispondendo;colpo su colpo;e urtandosi con gli scudi con tutta la forza residua delle membra.;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1837;su;incessantemente;greater_plurality/accumulation;novità su novità;yes;nominal;novità;sg/pl;_;_;In questo tipo di visione non vi è comprensione o rapporto originario con la verità, ma un tentativo di fuggire dal proprio essere - nel - mondo cercando incessantemente;novità su novità;.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1655;su;fare;greater_plurality/accumulation;conti su conti;yes;nominal;conto;pl;_;_;"Mentre riaccompagnava Eco in auto in centro, Pete disse: ""Continuo a fare";conti su conti;", sai, mi sembra di essere un cane che si morde la coda"".";test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1852;su;scrivere;greater_plurality/accumulation;opere su opere;yes;nominal;opera;pl;_;_;Gianfrancesco Malipiero studiava e stampava Vivaldi e Monteverdi, mentre di suo scriveva;opere su opere;, grandi e piccole, sole e cicliche, serie e comiche, tra Orfeo e Goldoni muovendosi con la consapevolezza dell'uomo di cultura.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train
1744;su;battezzare;greater_plurality/accumulation;generazioni su generazioni;yes;nominal;generazione;pl;_;_;Nei paesi in passato il parroco rimaneva nello stesso posto anche quaranta - cinquanta anni e battezzava;generazioni su generazioni;, oggi in una realtà in continuo cambiamento, questo fatto non è accettabile, pur riconoscendo che occorre un certo numero di anni per realizzare un progetto o per stabilire un rapporto profondo.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1771;su;strato;succession/iteration/distributivity;layer su layer;yes;modifier;layer;sg;_;_;Detriti, come li chiama Napier, che sono visibili per strati,;layer su layer;, quasi si trattasse dei livelli che gli archeologi usano durante le operazioni di scavo.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train
1795;su;di;greater_plurality/accumulation;materia su materia;yes;nominal;materia;sg;_;_;Cazzetti, fichette, zinnette, culetti sodi esplodono su di me in una cosmogonia di;materia su materia;.;test|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1708;su;accumulare;greater_plurality/accumulation;errori su errori;yes;nominal;errore;pl;_;_;Io, la donna, gli ho impedito di raccogliere alla «piccola della porta accanto» la borsetta (di noi due non ero «io» la più anziana?), io ho accumulato;errori su errori;, finché lo sguardo della piccola diventò prima incredulo, e poi gelido.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1881;su;piallare;greater_plurality/accumulation;parole su parole;yes;nominal;parola;pl;_;_;Troppe volte si spendono giorni e anni e decadi a piallare;parole su parole;senza sosta e alla fine queste parole sono come zoccoli di legno imperfetti, così scomodi e innaturali da calzare che dopo un po' è meglio tornare alla gomma, più industriale e fredda, ma più pratica, malleabile e comoda.;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1871;su;respingere;greater_plurality/accumulation;palloni su palloni;yes;nominal;pallone;pl;_;_;Con la palla a terra è un pericolo per i suoi, con la capoccia, che ricorda uno spillo, respinge;palloni su palloni;.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1816;su;sempre;greater_plurality/accumulation;milioni su milioni;yes;nominal;milione;pl;_;_;Chi non spera che in un tweet possa lanciare o magari nascondere un qualche indizio di come riesca a guadagnare sempre;milioni su milioni;di dollari andando generalmente controcorrente?;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
2072;su;sfornare;greater_plurality/accumulation;versioni su versioni;yes;nominal;versione;pl;_;_;E la Microsoft in crescita rapida, la Microsoft che non guarda in faccia a nessuno, che sforna;versioni su versioni;sempre più avanzate del suo software comincia a crearsi una corona di nemici, via via sempre più feroci e vociferanti.;test|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1869;su;battere;succession/iteration/distributivity;palla su palla;yes;modifier;palla;sg;_;_;Noi abbiamo solo l'obbligo di giocare per vincere, di batterci;palla su palla;coi campioni olimpici.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1562;su;sinistra;greater_plurality/accumulation;case su case;yes;nominal;casa;pl;_;_;A destra c'è il mare, a sinistra;case su case;, fino a pochi secondi prima di toccare.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1547;su;sommare;succession/iteration/distributivity;bicchiere su bicchiere;yes;modifier;bicchiere;sg;_;_;Poco sveglio da giovane, invecchiando aveva peggiorato e al calare del sole il vino che s'era bevuto durante il giorno, sommandosi;bicchiere su bicchiere;, lo riduceva ad appisolarsi accantoal fuoco d'inverno o sotto l'albero del cortile al tempo della buona stagione.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1629;su;stesso;succession/iteration/distributivity;colpo su colpo;yes;modifier;colpo;sg;_;_;Dopo aver speso una intera vita a fondarla e a cercare di farla funzionare, alla fine è stato lui stesso,;colpo su colpo;, a estinguerla.;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
2078;su;immolare;greater_plurality/accumulation;vittime su vittime;yes;nominal;vittima;pl;_;_;Filippo attraversò l'accampamento gettando una rapida occhiata ad Aristandro che continuava a immolare;vittime su vittime;sul suo altare fumigante nella notte, e raggiunse un luogo in cui sorgeva un gigantesco banyan.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1800;su;passo;succession/iteration/distributivity;mattone su mattone;yes;modifier;mattone;sg;_;_;Per tua mano la Sua mannaia edificherà il Regno, passo dopo passo,;mattone su mattone;, testa su testa.;test|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
2007;su;collezionare;greater_plurality/accumulation;serate su serate;yes;nominal;serata;pl;_;_;Lo so, avrei potuto campare di rendita su Kalimba de Luna, collezionando;serate su serate;…;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train
1773;su;vuoto;greater_plurality/accumulation;leghe su leghe;yes;nominal;lega;pl;_;_;Guardia Grigia e Segno di Ghiaccio anche, non ho dubbi, e abbiamo altri quattordici fortilizi ancora vuoti,;leghe su leghe;di Barriera ancora non sorvegliate e indifese.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1690;su;fare;greater_plurality/accumulation;docce su docce;yes;nominal;doccia;pl;_;_;Cioè: quando passavo davanti al monitor si accendevano tutte le lampadine, e questo significa che dovevo fare;docce su docce;": per ""purificarmi"".";test|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
2021;su;colore;succession/iteration/distributivity;stagione su stagione;yes;modifier;stagione;sg;_;_;Vincenzo dipinse la collinetta per quasi due d'anni, colore su colore,;stagione su stagione;.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train
1777;su;scrivere;greater_plurality/accumulation;lettere su lettere;yes;nominal;lettera;pl;_;_;Ciò nonostante, padre Villaverde non esitò a scrivere;lettere su lettere;ai suoi superiori, sostenendo di essere stato aggredito senza motivo e chiedendo che questo accolito di Satana fosse radiato dalla Chiesa.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1614;su;restituire;greater_plurality/accumulation;colpo su colpo;yes;nominal;colpo;sg;_;_;La strada, però, con una durezza che si ripercoteva fino all'inguine, mi restituiva;colpo su colpo;.;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1706;su;laggiù;greater_plurality/accumulation;errori su errori;yes;nominal;errore;pl;_;_;Certo che ho mancato, e cominci a correre su e giù per la tua vita matrimoniale, ecco, qui e poi lì, e anche là, anche addirittura laggiù,;errori su errori;, una catena infinita.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1619;su;rispondere;succession/iteration/distributivity;colpo su colpo;yes;modifier;colpo;sg;_;_;Più adulto e più esperto di lui, era sempre riuscito a tenergli testa, a rispondere;colpo su colpo;o addirittura a prevenire le sue mosse.;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
2023;su;trascorrere;greater_plurality/accumulation;stagioni su stagioni;yes;nominal;stagione;pl;_;_;Alla finestra sul mondo trascorsero;stagioni su stagioni;, poi fu di nuovo neve.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train
1890;su;senza;greater_plurality/accumulation;permessi su permessi;yes;nominal;permesso;pl;_;_;Chi dieci anni fa, a casa sua, ha piantato un filare di platani troppo vicini, non li può diradare senza;permessi su permessi;.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1612;su;luterano;succession/iteration/distributivity;colpo su colpo;yes;modifier;colpo;sg;_;_;Carafa no, preferiva abbandonare i protestanti al loro destino piuttosto che concedere anche una piccola incrinatura dell'autorità assoluta della Chiesa: occorreva ribattere ai luterani;colpo su colpo;, fare pulizia al proprio interno e dotarsi di apparati nuovi che raccogliessero la sfida.;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1845;su;ribattere;succession/iteration/distributivity;offesa su offesa;yes;modifier;offesa;sg;_;_;Ieri però, dopo giorni di accuse dell'opposizione sui soldi spesi dall'amministrazione per le celebrazioni garibaldine, un gruppo di manifestanti lo ha affrontato a viso aperto e Daverio, ribattendo;offesa su offesa;, in qualche caso ha preferito il rilancio, come quando ha definito «cicciona» una delle manifestanti più ingaggiate.;test|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1893;su;giorno;succession/iteration/distributivity;pezzetto su pezzetto;yes;modifier;pezzetto;sg;_;_;Le era sembrato di costruire ogni giorno;pezzetto su pezzetto;la propria vita e ciò che l'aveva inorgoglita di più era che ogni piccolo miglioramento derivasse dalla sua volontà e dalla assoluta mancanza di compromessi.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1535;su;metro;greater_plurality/accumulation;avversari su avversari;yes;nominal;avversario;pl;_;_;Da questo momento in poi, Beckham continuerà almeno per un'ora a divorare metri su metri,;avversari su avversari;, con una facilità che fa male al cuore.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1798;su;costruire;succession/iteration/distributivity;mattone su mattone;yes;modifier;mattone;sg;_;_;Per un poliziotto, fare un buon lavoro significa costruire;mattone su mattone;.;test|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
2062;su;sfornare;greater_plurality/accumulation;utilitarie su utilitarie;yes;nominal;utilitaria;pl;_;_;Eppure, il sito siciliano era una volta il cuore pulsante del settore automobilistico italiano, con lo stabilimento che sfornava;utilitarie su utilitarie;- dalla leggendaria 500 degli anni settanta alla Panda - finoallo stop comunicato dal Lingotto nel 2009 e imposto nel 2011.;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
2065;su;alimentare;greater_plurality/accumulation;veleni su veleni;yes;nominal;veleno;pl;_;_;E una sfida all'arma bianca per arrivare alla guida di Palazzo Vermexio e gestire ancora il fiume di denaro che ha alimentato;veleni su veleni;, non ultimi quelli che grazie alle inchieste del piccolo giornale La Civetta hanno travolto la Procura, con tanto di trasferimento «cautelare» dell'ex capo Ugo Rossi per legami dei figli con alcune società nell'occhio del ciclone.;test|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
2036;su;che;succession/iteration/distributivity;strato su strato;yes;modifier;strato;sg;_;_;Ad un certo punto incontrarono una fontana ghiacciata che,;strato su strato;", aveva formato una specie di scultura che sembrava la sagoma di un animale; ma a dire il vero bastava girarsi intorno per riconoscere nel paesaggio mille immagini diverse disegnate dalla galaverna.";train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1803;su;lavorare;succession/iteration/distributivity;mattone su mattone;yes;modifier;mattone;sg;_;_;I torinesi la videro, ma tra tumulti, morti, feriti: perché mentre loro lavoravano,;mattone su mattone;, a costruire l'aula voluta dal conte e dalla città per sostituire il provvisorio Parlamento subalpino messo su alla buona in soli 113 giorni (in tempo per proclamare, il 18 febbraio 1861, il Regno d'Italia), la diplomazia aveva già deciso di accontentare Napoleone III e trasferire la capitale a Firenze e pochi anni più tardi a Roma.;test|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train
1984;su;fare;greater_plurality/accumulation;riunioni su riunioni;yes;nominal;riunione;pl;_;_;Da dieci giorni stiamo dicendo in tutte le sedi che bisognava intervenire: si è perduto tempo a discutere, a prendere contatti diplomatici, a fare;riunioni su riunioni;, dichiarazioni su dichiarazioni, mentre la tragedia albanese richiedeva interventi rapidi, decisi, organici, massicci.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
2084;su;conquistare;succession/iteration/distributivity;voto su voto;yes;modifier;voto;sg;_;_;E due candidati in lizza, decisi a conquistare;voto su voto;la fiducia degli elettori.;test|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train
2006;su;con;greater_plurality/accumulation;sentenze su sentenze;yes;nominal;sentenza;pl;_;_;Anche se quel reato, ha stabilito negli anni la Cassazione con;sentenze su sentenze;"circa il senso del pudore e della ""continenza sessuale"", è di fatto tollerato se non se ne fa offerta al pubblico.";test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train
1879;su;confermare;greater_plurality/accumulation;parola su parola;yes;nominal;parola;sg;_;_;Galvanizzato dagli ascolti dell'ultima puntata di Moby Dick (3 milioni 823 mila spettatori), Santoro ha subito replicato: Confermo;parola su parola;quello che ho detto.;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
2029;su;da;greater_plurality/accumulation;strati su strati;yes;nominal;strato;pl;_;_;L'edificio era chiuso con assi di legno e fregiato da;strati su strati;di graffiti.;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1486;a;da;distractor;zero a zero;no;_;zero;sg;NumPNum;no;Grande attesa, 8.000 tifosi ieri all'allenamento Parigi val bene un'Italia da;zero a zero;.;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train
1483;a;pareggiare;distractor;zero a zero;no;_;zero;sg;NumPNum;no;A quell'epoca questo era rivoluzionario e cominciammo a pareggiare;zero a zero;con i migliori e con i peggiori.;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train
1477;a;inchiodatissimo;distractor;zero a zero;no;_;zero;sg;NumPNum;no;Assiepati in tribuna d'onore, concentrati su questo inchiodatissimo;zero a zero;che ci fa galleggiare in un limbo di noia e tensione a tutti e ottantamila spettatori quanti siamo, già da cinquantadue minuti di gioco giocato.;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train
1474;a;squallido;distractor;zero a zero;no;_;zero;sg;NumPNum;no;Uno per uno, mo' che bravi, mo' che carini, mo'hanno anche evitato il prevedibile, squallido;zero a zero;facendosi un golletto a testa.;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train
1469;a;malinconicamente;distractor;zero a zero;no;_;zero;sg;NumPNum;no;Tornando a casa ho acceso il Televideo e ho letto che la partita era finita, malinconicamente,;zero a zero;.;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train
1480;a;da;distractor;zero a zero;no;_;zero;sg;NumPNum;no;Così semmai dopo diceva che si doveva ricominciare da;zero a zero;.;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train
1485;a;sul;distractor;zero a zero;no;_;zero;sg;NumPNum;no;Ronaldo ha sbagliato un calcio di rigore quando la partita era ancora sullo;zero a zero;, ma pochi minuti dopo si è fatto perdonare l'errore portando in vantaggio i nerazzurri su un'azione nata da un calcio di punizione.;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train
911;a;500;distractor;euro a euro;no;_;euro;sg;N_extended;no;Salvo che il fatto costituisca reato, il mancato rispetto, da parte del debitore, dei termini di pagamento stabiliti al comma 3 è punito con sanzione amministrativa pecuniaria da 500;euro a euro;500.000.;test|no|a|!PNPN|*;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;train
1333;a;uno;distractor;sinistra a sinistra;no;_;sinistra;sg;N_extended;no;Se mancò in Italia fino al 1968 una;sinistra a sinistra;del P.C.I. era per la convinzione che il P.C.I. aveva messo saldamente un rampino negli equilibri dello stato e una conflittualità sociale diffusa poteva trarne risultati consistenti.;train|no|a|*|no;train|no|a|*|no;train|no|a|*|no;test|no|a|!PNPN|*;train|no|a|*|no;train
