NPN;construction;preposition;noun;pre_lemma;context_pre;costr;context_post;number_of_noun;Type;other_cxn;meaning;syntactic_function
gomito a gomito;yes;a;gomito;trovare;Ogni volta che il livello del fiume si abbassa e tutti gli alligatori si affollano nei punti più profondi, i rettili si trovano;gomito a gomito;e si mangiano allegramente tra loro.;sg;_;_;juxtaposition/contact;modifier
pezzo a pezzo;yes;a;pezzo;traffico;"Quest'ultimo è l'aspetto più singolare del traffico """;pezzo a pezzo;""".";sg;_;_;succession/iteration/distributivity;modifier
palmo a palmo;yes;a;palmo;conquistare;Cominciando a conoscerti, che a Venezia ha aperto la Settimana della Critica e, ora, soggiorna sui nostri schermi conquistandosi;palmo a palmo;il favore del pubblico più attento.;sg;_;_;succession/iteration/distributivity;modifier
gomito a gomito;yes;a;gomito;sushi;"Sono impazzito per il mercato del pesce di Tokyo, colazione alle quattro di mattina, mangiando ""yakitori"", ""ramen"", sushi,";gomito a gomito;con uno che puzza di pesce perchè lì ci lavora.;sg;_;_;juxtaposition/contact;modifier
gomito a gomito;yes;a;gomito;spalla;Ci hanno divisi per evitare problemi, perquanto era possibile, vistoche si camminava tutto il giorno spalla a spalla,;gomito a gomito;, a passi diversi, ma alla stessa velocità, e quando vivi una situazione di fatica e scomodità come quella, con poco cibo e poca acqua e nessun posto dove ripararsi e molto freddo, invece, molto, molto freddo, be', i battibecchi e le risse sono sempre dietro l'angolo, in agguato, e gli accoltellamenti anche, quindi è meglio tenere separate le etnie ostili.;sg;_;_;juxtaposition/contact;modifier
fronte a fronte;yes;a;fronte;trovare;Hussein, alla minaccia di trovarsi;fronte a fronte;con Amintore e soprattutto con Maria Pia, ha pianto lungamente e voleva far caricare sul jumbo anche un paio di emiri kuwaitiani con tutte le mogli e figli.;sg;_;_;juxtaposition/contact;modifier
foglia a foglia;yes;a;foglia;scomparire;Nanni guarda il triangolino di frittata deflagrare e ricomporsi nel piatto di Cecilia, mentre l'insalata scompare;foglia a foglia;con estenuante lentezza, e tutte le cose che vorrebbe dirle non le può dire.;sg;_;_;succession/iteration/distributivity;modifier
uomini su uomini;no;su;uomo;di;"Come sottolineavano i compagni tedeschi delle Cellule Rivoluzionarie: ""Noi crediamo che la guerra totale contro il sistema di dominio di";uomini su uomini;acchiuda in se stessa contemporaneamente e in egual misura la lotta contro il sistema capitalistico che è in noi stessi.;pl;thematic_target;no;distractor;_
40 su 40;no;su;40;voto;Poi è il turno di Nintendogs, il perfect score di Famitsu (voto;40 su 40;), dopo aver conquistato il mercato nipponico, si prepara ad invadere anche quelli occidentali.;X;NumPNum;no;distractor;_
strada su strada;no;su;strada;di;In tal modo l'aquaplaning viene scongiurato e la tenuta di;strada su strada;bagnata e innevata è ottimale.;sg;N_extended;no;distractor;_
Arezzo su Arezzo;no;su;Arezzo;di;La posizione del Comune di;Arezzo su Arezzo;Fiere è chiarissima.;X;proper_name_inglobation;no;distractor;_
3 su 3;no;su;3;bene;Premetto che la scart è una 21 poli e ne ho provate ben;3 su 3;"televisori diversi, ma nulla da fare; pare che dalla scart del dvd non esca il seganle video ... cosa posso fare?";X;NumPNum;no;distractor;_
18 su 18;no;su;18;strappare;Io penso che se una persona si impegna, comincia a farlo all' universita' ... magari prendendo dei buoni voti agli esami senza andare a tentare, strappando;18 su 18;.;X;NumPNum;no;distractor;_
capelli su capelli;no;su;capello;di;Quindi, ad esempio, lo stesso taglio di;capelli su capelli;lisci e ricci apparirà completamente diverso. pertanto quando scegli un taglio di capelli, oltre al tipo di viso, considera anche il tipo di capelli.;pl;N_extended;no;distractor;_
punto su punto;no;su;punto;data;Punto croce ricamo una data;punto su punto; giù indico traccia di trama merletto finito.;sg;NsuNgiù;yes;distractor;_
7 su 7;no;su;7;con;Lo fa in modo incontestabile: chiude con;7 su 7;dai 6.25 mt per un totale di 29 punti, il tutto in sola metà gara.;X;NumPNum;no;distractor;_
uomo su uomo;no;su;uomo;qui;"Il problema del potere si ripresenta qui; il potere d'";uomo su uomo;.;sg;thematic_target;no;distractor;_
TV su TV;no;su;TV;diretta;Tutta la cerimonia finale verrá trasmessa in diretta;TV su TV;3 dalle 18.40 alle 20.15 e su TV 1 e TV 2 dalle 19.30 alle 20.00.;sg;proper_name_inglobation;no;distractor;_
2 su 2;no;su;2;vincente;Detto questo, torniamo alla realtà dei fatti, che ci rimanda un Barcellona più che mai vincente:;2 su 2;in Eurolega, con 12 punti di scarto rifilati all' Aek e 14 all' Olimpia (in questo caso con un provvidenziale + 18 nell' ultimo quarto), e 8 su 9 in campionato.;X;NumPNum;no;distractor;_
119 su 119;no;su;119;tutto;Attivate al 100 % le procedure di bonifica per i siti inquinati a breve termine, in tutto;119 su 119;, e al 58 % quelle per i 146 siti a medio termine, mentre per i 60 siti di piano definiti ' in approfondimentò (considerati a medio termine nell' attesa della definitiva classificazione nell' ambito dell' approvazione dei Piani Provinciali), tale percentuale scende al 32 %.;X;NumPNum;no;distractor;_
uomini su uomini;no;su;uomo;di;Ne restasse fuori anche uno solo, anche una sola testa, su cosa potrebbe mai fondarsi una nazione se non sul dominio di;uomini su uomini;?;pl;thematic_target;no;distractor;_
uomini su uomini;no;su;uomo;di;Dall'inizio degli anni Novanta è diminuito il numero di omicidi di;uomini su uomini;"mentre il numero di donne uccise da uomini è aumentato: l'intensità e il grado di diffusione di episodi di violenza e abuso nei confronti delle donne sono tali da aver suggerito il conio del termine ""femminicidio"".";pl;thematic_target;no;distractor;_
uomini su uomini;no;su;uomo;di; Questa domanda non si può respingere con la speranza che allora tutto andrebbe di per sè, che le cose si regolerebbero da sole, che un governo di;uomini su uomini;sarebbe divenuto superfluo, perchè gli uomini allora sarebbero assolutamente liberi.;pl;thematic_target;no;distractor;_
dati su dati;no;su;dato;di;Una elaborazione fatta da un analista di;dati su dati;Istat dal due mila undici al due mila sedici.;pl;N_extended;no;distractor;_
19 su 19;no;su;19;scioperare;A Lecco si è registrato una adesione del 100 per cento (hanno scioperato;19 su 19;) così come al tribunale di sorveglianza di Milano (9 su 9).;X;NumPNum;no;distractor;_
uomo su uomo;no;su;uomo;di;Con lo spargimento di sangue innocente (sopruso di;uomo su uomo;) che ne consegue.;sg;thematic_target;no;distractor;_
uomini su uomini;no;su;uomo;di;"Lo stato è così dunque ""un rapporto di potere di";uomini su uomini;", fondato sul mezzo dell'uso della forza legittima"" (si veda ""Economia e Società"", Milano 1961).";pl;thematic_target;no;distractor;_
5 su 5;no;su;5;destra;A questo punto anche un Cda tutto di destra (;5 su 5;) andrebbe in crisi;X;NumPNum;no;distractor;_
uomini su uomini;no;su;uomo;di;Sono sempre segno di un'ingiustizia regnante, di oppressione di;uomini su uomini;.;pl;thematic_target;no;distractor;_
Guccini su Guccini;no;su;Guccini;di;Forse il fatto d'essere un lavoro di;Guccini su Guccini;, la possibilità di curiosare nell'armadio dei sogni e dei ricordi, mettendoci a disposizione fin dalla copertina la foto di famiglia del bisnonno che gli ha dato il nome (e sul retro, ma non cercatela nel booklet del cd, un'austera immagine della sua,;X;thematic_target;no;distractor;_
24 su 24;no;su;24;trasmettere;"Un ospedale di Pittsburgh fornisce addirittura una stazione televisiva chiamata ""Humor Helps Healing"" (l'umorismo aiuta a guarire), che trasmette";24 su 24;", mentre in South Carolina, i ""terapisti dell' umorismo"" hanno formato la Carolina Humour and Healing Association (HaHa).";X;NumPNum;no;distractor;_
km su km;no;su;km;poi;e non può che migliorare col tempo, poi;km su km;giù porto pazienza.;sg/pl;NsuNgiù;yes;distractor;_
Camerino su Camerino;no;su;Camerino;di;Interventi Regione ed Università di;Camerino su Camerino;.;X;proper_name_inglobation;no;distractor;_
base su base;no;su;base;di;Agenzia Nazionale per la Ricerca (ANR), creata nel 2007 per finanziare progetti di ricerca di;base su base;competitiva.;sg;N_extended;no;distractor;_
uomini su uomini;no;su;uomo;di;C'è anche la violenza di;uomini su uomini;, donne contro le donne, adulti su bambini, giovani contro anziani e via di questo passo.;pl;thematic_target;no;distractor;_
uomini su uomini;no;su;uomo;di;Per un verso, infatti, essa esclude qualsiasi analogia mimetica tra la sovranità di Dio e la sovranità di;uomini su uomini;(significato politico-critico dell'immagine trinitaria di Dio).;pl;thematic_target;no;distractor;_
mille su mille;no;su;mille;sembrare;Il prezzo è stato 8.500 che mi sembra,; mille su mille;giù in linea con quello che si vede in giro.;sg;NsuNgiù;yes;distractor;_
radio su radio;no;su;radio;a;Proprio stamattina presto, verso le 5 circa seguivo il programma alla;radio su radio;"1 ""istruzioni per l' uso"" e uno degli argomenti era per l' appunto il blog, si parlava di quanti blog esistono in Italia, circa 30000, (pensavo ce ne fossero di più) mentre in Francia sono 3000000!";sg;proper_name_inglobation;no;distractor;_
Microsoft su Microsoft;no;su;Microsoft;e;È accordo di licenza tra PalmOne e;Microsoft su Microsoft;Exchange.;X;proper_name_inglobation;no;distractor;_
9 su 9;no;su;9;Milano;A Lecco si è registrato una adesione del 100 per cento (hanno scioperato 19 su 19) così come al tribunale di sorveglianza di Milano (;9 su 9;).;X;NumPNum;no;distractor;_
61 su 61;no;su;61;di;Certo le ultime elezioni europee hanno segnato una sconfitta di Berlusconi, il cappotto del;61 su 61;(i seggi del parlamento regionale conquistati dalla destra nelle ultime amministrative) appartiene alla memoria del passato.;X;NumPNum;no;distractor;_
6 su 6;no;su;6;contenere;Osimo ha totalizzato 10 su 10 per quel che concerne i contenuti,;6 su 6;per la programmazione, 6 su 7 per l' originalità e 6 su 7 per la grafica.;X;NumPNum;no;distractor;_
carta su carta;no;su;carta;di;E poi c'è lo spariglio, una variante della presa di;carta su carta;uguale.;sg;thematic_target;no;distractor;_
jeans su jeans;no;su;jeans;di;Quindi abbinare un capo di questo tipo è, sottinteso, che sarà più facile di una semplice camicia di;jeans su jeans;elegante oppure un giabbottino.;sg/pl;N_extended;no;distractor;_
seta su seta;no;su;seta;in;Inizia così una ricca produzione di arazzi ricamati in;seta su seta;o in lana si juta o su tela.;sg;thematic_target;no;distractor;_
61 su 61;no;su;61;il;L'ha data già il caso Fiat, bisogna insistere per eliminare anche la mafia, artefice del successo del polo con i;61 su 61;.;X;NumPNum;no;distractor;_
uomo su uomo;no;su;uomo;di;cioè quando si abolirà non solo il concetto di proprieta' di;uomo su uomo;(schiavitu') ma anche quello di SERVITU' di uomo su uomo (noleggio, prostituzione, o come chiamo io, SERVIZIONE).;sg;thematic_target;no;distractor;_
Venezia su Venezia;no;su;Venezia;di;Pubblicazione di alcune foto di;Venezia su Venezia;Radio TV e Venetian Holiday.;X;proper_name_inglobation;no;distractor;_
37 su 37;no;su;37;essere;Nella votazione delle due di notte eravamo;37 su 37;e alla fine è scoppiato un applauso.;X;NumPNum;no;distractor;_
satellite su satellite;no;su;satellite;via;Accesso ad alta velocità al Backbone Internet Europeo e connettività a banda larga, utilizzando tecnologia satellitare bidirezionale mediante canale di comunicazione bidirezionale via;satellite su satellite;geostazionario opportunamente posizionato, e connessione via fibra al Backbone Internet Europeo, con relativa manutenzione ed assistenza tecnica.;sg;N_extended;no;distractor;_
39 su 39;no;su;39;a;Essi hanno scoperto che Red Book è stato in grado di fornire con successo le risposte a;39 su 39;richieste su problemi clinici, con una media di 10 secondi per ricerca.;X;NumPNum;no;distractor;_
Saturno su Saturno;no;su;Saturno;di;Con il transito di ritorno di ;Saturno su Saturno;"natale ti potrebbe creare solo una certa ""accettazione"" e crescita nel campo descritto.";X;N_extended;no;;_
donne su donne;no;su;donna;di;Così in quegli anni le esperienze di lavoro di;donne su donne;con sofferenza psichiatrica, se da una parte sollevarono alcune delle questioni dell'esser donna, dall'altra lasciarono immutato il manicomio e tanto piu' le donne che in quello continuavano ad essere recluse, non riuscendo ad arrivare al nocciolo della psichiatria, ne' tanto piu' arrivando a restituire al sociale, al sociale della comunita' femminile, la sua sofferenza.;pl;thematic_target;no;distractor;_
jeans su jeans;no;su;jeans;jeans;Consigli per indossare il giubbino di jeans su jeans;jeans su jeans;.;sg/pl;N_extended;no;distractor;_
22 su 22;no;su;22;scorso;In tempi più recenti, nel giugno scorso,;22 su 22;attentati sono abortiti.;X;NumPNum;no;distractor;_
bandiere su bandiere;no;su;bandiera;dire;"Come se ci fosse bisogno di una voce dall' alto che dica""";bandiere su bandiere;" giù"".";pl;NsuNgiù;yes;distractor;_
100 su 100;no;su;100;e;Anni dopo Bernardini ripropone lo stesso quesito in una scuola elementare, e;100 su 100;"rispondono: "" 50 anni """;X;NumPNum;no;distractor;_
22 su 22;no;su;22;astenuto;"Nell' opposizione, tra i socialisti 90 hanno votato a favore mentre 56 si sono astenuti; nel gruppo dei repubblicani e socialisti, invece, i voti contrari sono stati";22 su 22;iscritti.;X;NumPNum;no;distractor;_
Roma su Roma;no;su;Roma;da;E se io mando un messaggio da;Roma su Roma;dovrei essere tutelato dalle leggi italiane, rispetto alle intenzioni piratesche delle aziende Usa.;X;thematic_target;no;distractor;_
periodi su periodi;no;su;periodo;avere;Tornando al banco,devo dire che i suoi dischi li amo tuttora,certo hanno avuto;periodi su periodi;ma son sempre stati più che dignitosi.;pl;NsuNgiù;yes;distractor;_
50 su 50;no;su;50;di;Fatta la prova di mercoledì, la domenica uscivano i risultati che dichiaravano che io avevo preso un punteggio di;50 su 50;!!!!! classificandomi primo insieme ad altri ventisette.;X;NumPNum;no;distractor;_
Apple su Apple;no;su;Apple;di;Anche Noi di Zoleounge.it stiamo promuovendo il Back Friday di Apple e se siete in procinto di acquistare con gli sconti del BlackFriday 2010 di;Apple su Apple;Italia, iTunes Store o su App Store e volete aiutare Zoelounge.it senza peraltro spendere una lira in più, potreste prendere in considerazione l'idea di cliccare su uno dei banner presenti in questa pagina o nei banner presenti nella sidebar.;X;proper_name_inglobation;no;distractor;_
5 su 5;no;su;5;essere;"Se il ""numero minimo di domande"" non è stato impostato, allora il suo voto sarà";5 su 5;, cioè 100 %.;X;NumPNum;no;distractor;_
5 su 5;no;su;5;inanellare;A detta di Alberto Artiglia che ne ha inanellati;5 su 5;(l' unico oltre al sottoscritto), il migliore vitto lo abbiamo avuto qui.;X;NumPNum;no;distractor;_
justin su justin;no;su;justin;là;belibers.....cazzo calmatevi fate paura....justin di qua justin di là;justin su justin;giù!;X;NsuNgiù;yes;distractor;_
bambini su bambini;no;su;bambino;di;All'inizio della settimana ho scritto un articolo circa le recenti notizie provenienti dal Kansas sui tassi di violenze sessuali di;bambini su bambini;, aumentate bruscamente...anche la polizia del Regno Unito ha segnalato questa tendenza (40.000 segnalazioni in un paio di anni)…;pl;thematic_target;no;distractor;_
18 su 18;no;su;18;compatto;La serie A ha votato compatta,;18 su 18;- afferma Galliani - per il ' lodo' che ha preso il mio nome, che prevedeva 3 retrocessioni dalla A e 5 promozioni dalla B, e dall' anno prossimo a regime 3 retrocessioni e 3 promozioni.;X;NumPNum;no;distractor;_
punto a punto;no;a;punto;da;Tra le singolarità c'è un agglomerato di linee di forza variamente incurvate da;punto a punto;.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Quel pacchetto delle nazionali che offriva grandioso, da;uomo a uomo;, tirandolo fuori tutto stropicciato dalla tasca.;sg;PNPN;yes;distractor;_
autore a autore;no;a;autore;da;Certo, ed è persino superfluo ricordarlo, l'orchestrazione del dialogato conosce modulazioni plurime, variando da;autore a autore;, da opera a opera.;sg;PNPN;yes;distractor;_
bar a bar;no;a;bar;da;La cifra complessiva cambiava da;bar a bar;, ma erano tutti d'accordo che i ricorrenti avessero ottenuto circa cinque milioni di dollari.;sg;PNPN;yes;distractor;_
donna a donna;no;a;donna;da;" anche i sintomi e la successione degli eventi possono essere molto diversi da""";donna a donna;.;sg;PNPN;yes;distractor;_
inquadratura a inquadratura;no;a;inquadratura;da;Raramente i casi reali di compressione sono così semplici: anche un'unica inquadratura di un cielo blu include sottili variazioni di colore e i colori cambieranno da;inquadratura a inquadratura;.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Questa doppia infezione potrebbe creare un virus nuovo, trasmissibile da;uomo a uomo;.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Così ho inforcato la Chevrolet e girato per mezz'ora fra quei prefabbricati, cercando di capire dove si annidasse il marito: intendevo parlargli da;uomo a uomo;.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Segreti, appunto, che erano da sempre tramandati da;uomo a uomo;, da adulto a giovane, da maestro a discepolo.;sg;PNPN;yes;distractor;_
punto a punto;no;a;punto;da;Dev'essere ristudiato il Radiobus «classico», ché la formula da;punto a punto;.;sg;PNPN;yes;distractor;_
banca a banca;no;a;banca;da;Per quest'ultimo servizio non c'è alcuna differenza tra tessera vecchia e tessera nuova: sono rimaste in vigore, infatti, le precedenti condizioni economiche, diverse da;banca a banca;, ma in genere gratuite per prelievi agli sportelli automatici del proprio istituto e tariffate (in media dalle 2500 alle 3000 lire) per prelievi in qualsiasi altra banca diversa dalla propria.;sg;PNPN;yes;distractor;_
azienda ad azienda;no;a;azienda;da;La modularità delle ante varia da;azienda ad azienda;ma, in generale, il battente singolo è largo cm 50-70.;sg;PNPN;yes;distractor;_
fratelli a fratelli;no;a;fratello;genitore;Riconosco i tanti cognomi della comunità, rivedo le loro storie, riunisco figli a genitori,;fratelli a fratelli;", amici ad amici; ma la pietà di chi resta può essere sufficiente?";pl;verbal;yes;distractor;_
punto a punto;no;a;punto;da;Il confronto del dato sperimentale con quello calcolato consente di tracciare mappe di variazione da;punto a punto;.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Questo istinto di autodifesa genera la totalità delle persone oggi e genera l'assenza di ogni capacità di simpatia umana da;uomo a uomo;, dall'uomo al mondo, dall'uomo agli avvenimenti.;sg;PNPN;yes;distractor;_
bambino a bambino;no;a;bambino;da;Le difficoltà e i successi ovviamente variano da;bambino a bambino;e da un ordine di scuola all'altro anche in base alle caratteristiche e le modalità organizzative dei vari tipi di scuola.;sg;PNPN;yes;distractor;_
donna a donna;no;a;donna;da;C'è una donna vescovo, adesso, negli Stati Uniti, forse potrei chiamarla, forse lei potrebbe arrivare a Vina e, non so, forse, parlandole da;donna a donna;, intercedere per me.;sg;PNPN;yes;distractor;_
ministero a ministero;no;a;ministero;da;Naturalmente il fenomeno rivela un andamento discontinuo da;ministero a ministero;: dal 4,06% del Tesoro, ad esempio, si passa allo 0,29% degli Esteri.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Possiamo avere una conversazione educata, da;uomo a uomo;, oppure devo farti strappare di bocca altre parole dai miei uomini?;sg;PNPN;yes;distractor;_
sportello a sportello;no;a;sportello;da;Mai più vedere soggetti che passano da;sportello a sportello;di uffici pubblici, talvolta con effetti defatiganti e che fanno di per sé sfiduciare completamente l'utente circa l'efficienza del servizio reso.;sg;PNPN;yes;distractor;_
bambino a bambino;no;a;bambino;da;Eppure non è mai stato provato un caso al mondo di contagio da;bambino a bambino;.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Fisher, non ho mai avuto modo di parlarti, da;uomo a uomo;.;sg;PNPN;yes;distractor;_
donna a donna;no;a;donna;da;L'intensità del dolore in questa fase varia molto da;donna a donna;.;sg;PNPN;yes;distractor;_
abbondanza ad abbondanza;no;a;abbondanza;aggiungere;Anche per i Benetton il miliardo messo a disposizione dalla Cassa, con l'astensione in consiglio di Viesti e di un altro componente, sembra aggiungere;abbondanza ad abbondanza;.;sg;verbal;yes;distractor;_
sovrano a sovrano;no;a;sovrano;da;L'esito dello scontro è stato quello che gli dei hanno deciso, ma mi rivolgo a te da;sovrano a sovrano;affinché tu liberi i miei figli, mia madre e la mia sposa.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Faustino Rivera aveva guardato il suo superiore e ne aveva intuito il pensiero, perché in certe notti di guardia avevano potuto parlare da;uomo a uomo;, scavalcando le gerarchie per analizzare le cause del sollevamento militare e delle sue conseguenze.;sg;PNPN;yes;distractor;_
donna a donna;no;a;donna;da;Ma se vuole un consiglio da;donna a donna;non lo farei.;sg;PNPN;yes;distractor;_
artista ad artista;no;a;artista;da;Lo spessore dello strato pittorico varia da;artista ad artista;e dalla tecnica impiegata.;sg;PNPN;yes;distractor;_
soggetto a soggetto;no;a;soggetto;da;I segni clinici, la cui intensità varia da;soggetto a soggetto;, si manifestano dopo aver assunto alimenti contenenti lattosio.;sg;PNPN;yes;distractor;_
banca a banca;no;a;banca;da;Per chiudere questo mutuo dovrete pagare una penale del 3% (ma come si vede nella tabella la percentuale cambia da;banca a banca;e, in alcuni casi, il conteggio si può rivelare molto complicato) sull'ammontare del capitale ancora da rimborsare (2.091.736 lire).;sg;PNPN;yes;distractor;_
prodotto a prodotto;no;a;prodotto;da;La durata dell'azione contraccettiva è anch'essa variabile da;prodotto a prodotto;: da una a tre ore.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Vi segnaliamo anche l'accusa pesantissima dell'animatore del sito pacifista Peacelink, Alessandro Marescotti, ai tecnici che si sono resi conniventi della truffa del baco del millennio: un confronto da;uomo a uomo;nella rubrica Delfino.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Oppure senza i sì e i no della figura paterna: finiti i gesti di sostegno virile, i lanci in aria per gioco, le spiegazioni da;uomo a uomo;, il conforto dopo gli insuccessi.;sg;PNPN;yes;distractor;_
casello a casello;no;a;casello;da;Masotti padre, per l'incazzatura, prese su e andò da Bologna a Taranto in tre ore da;casello a casello;, tanto che il camion si surriscaldò e arrivò a destinazione un gigantesco carico di fritto il cui odore appetitoso fu sentito in tutta la città dei due mari.;sg;PNPN;yes;distractor;_
donna a donna;no;a;donna;da;Se mi fossi presentata nella maniera giusta, ho pensato, se le avessi parlato da;donna a donna;, lei avrebbe capito.;sg;PNPN;yes;distractor;_
banca a banca;no;a;banca;da;Va ricordato che la tessera Pagobancomat - utilizzabile per i pagamenti presso i punti convenzionati - prevede un costo annuo variabile da;banca a banca;ma è esente da commissioni per operazione e da costi di registrazione scrittura.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Anche gli alleati del re di Macedonia gli si rivolgevano da;uomo a uomo;, attendendosi da lui soltanto cortesia e generosità.;sg;PNPN;yes;distractor;_
farmaco a farmaco;no;a;farmaco;da;L'ampiezza di effetti collaterali varia molto da paziente a paziente e da;farmaco a farmaco;ed in ogni caso medici ed infermieri sono in grado di minimizzare quelli più spiacevoli e faticosi.;sg;PNPN;yes;distractor;_
banca a banca;no;a;banca;da;Nonostante questo, i metodi di tariffazione sono differenti da;banca a banca;: nel caso del Banco Ambrosiano Veneto il servizio è completamente gratuito, ma per il cliente il costo dell'operazione dispositiva di bonifico è lo stesso della filiale.;sg;PNPN;yes;distractor;_
appezzamento ad appezzamento;no;a;appezzamento;da;Anche il numero di vermi presenti nel suolo per metro quadrato (nei primi 20 cm di profondità), pur variando da;appezzamento ad appezzamento;, non ha mostrato differenze significative.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Poi smise di correre e mi salutò da;uomo a uomo;.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;La mamma, le gemelle e Claudia andarono in cucina, lasciando Giacomo e Cristiano al loro discorsetto da;uomo a uomo;, secondo l'usanza.;sg;PNPN;yes;distractor;_
soggetto a soggetto;no;a;soggetto;da;Va comunque tenuto presente che dopo lo scongelamento il recupero è ridotto di una percentuale di vitalità e qualità che varia da;soggetto a soggetto;.;sg;PNPN;yes;distractor;_
soggetto a soggetto;no;a;soggetto;da;Finora, il Dr. Biller e gli altri esperti non son stati in grado d'identificare il motivo per cui la malattia progredisce a ritmo così variabile da;soggetto a soggetto;.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Ci siamo stretti con forza, nell'abbraccio da;uomo a uomo;che avevamo codificato la prima volta quando era venuto a prendermi al residence sulla collina.;sg;PNPN;yes;distractor;_
soggetto a soggetto;no;a;soggetto;da;Le caratteristiche cliniche della malattia possono variare notevolmente da;soggetto a soggetto;"; tuttavia l'inizio è generalmente insidioso - subdolo ed il decorso cronico - progressivo.";sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Al momento risulta che il contagio umano da influenza aviaria avviene con il contatto diretto con animali infetti, non si hanno prove di una trasmissione del virus da;uomo a uomo;.;sg;PNPN;yes;distractor;_
soggetto a soggetto;no;a;soggetto;da;L'effetto clinico della singola dose si manifesta con una latenza e una durata molto variabile da;soggetto a soggetto;e nelle diverse fasi evolutive della malattia, tendendo a ridursi progressivamente man mano che la durata di malattia aumenta.;sg;PNPN;yes;distractor;_
mezzanotte a mezzanotte;no;a;mezzanotte;da;C'era sempre il sole a picco mentre il campanile suonava a compieta (siamo all'Ultima Thule, commentava Belbo tra i denti, sole per sei mesi, da;mezzanotte a mezzanotte;, e ho finito le sigarette), il cane si limitava a soffrire e nessuno badava più a lui, Lorenza diceva che aveva un attacco d'asma, Belbo era ormai sicuro che il cosmo fosse un errore del Demiurgo.;sg;PNPN;yes;distractor;_
neonato a neonato;no;a;neonato;da;Il piccolo deve mangiare quel tanto che lo faccia crescere di almeno 200 gr. per settimana, per tutto il primo trimestre di vita, e tale quantità sarà differente da;neonato a neonato;, così come avviene per l'adulto.;sg;PNPN;yes;distractor;_
fase a fase;no;a;fase;da;È interessante notare come la sensibilità al tema delle radici varia da movimento a movimento e da;fase a fase;.;sg;PNPN;yes;distractor;_
prodotto a prodotto;no;a;prodotto;da;Anche volendo considerare il solo olio di oliva, la composizione esatta varia da;prodotto a prodotto;.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;"Gli esperti, nel frattempo, ritengono che la trasmissione del virus dell'""influenza dei polli"" sia possibile anche da";uomo a uomo;, tuttavia i test conclusi finora hanno rivelato solo geni animali.;sg;PNPN;yes;distractor;_
problemi a problemi;no;a;problemi;aggiungere;Non poteva però, in quelle condizioni, aggiungere;problemi a problemi;.;sg;verbal;yes;distractor;_
punto a punto;no;a;punto;da;Il computer può trattare frasi che arrivino a un massimo di 1500 caratteri da;punto a punto;.;sg;PNPN;yes;distractor;_
soggetto a soggetto;no;a;soggetto;da;Il periodo di gestazione varia da;soggetto a soggetto;, dai 25 ai 30 giorni.;sg;PNPN;yes;distractor;_
punto a punto;no;a;punto;da;Oggi ci rendiamo conto che la critica faradayana alla nozione di particella, inquanto scaturisce da una fisica del continuum dove le interazioni agiscono da;punto a punto;.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;"""È solo una questione di tempo"", secondo Webster, e il virus H5N1, prima o poi, farà il salto della specie, propagandosi da";uomo a uomo;.;sg;PNPN;yes;distractor;_
scandalo a scandalo;no;a;scandalo;aggiungere;"Per il verde Marco Boato ""il congresso Usa aggiunge";scandalo a scandalo;""", il guardasigilli Oliviero Diliberto è ""sbigottito"" per l'""ulteriore beffa"" e Grandi dei Ds chiede un'iniziativa del governo contro questo ""insulto alle vittime"".";sg;verbal;yes;distractor;_
uomo a uomo;no;a;uomo;da;Che fecero conoscenza con Fritz Schependonk, il vicino, il quale li prese per una coppia clandestina e confidò a Jan, da;uomo a uomo;", che mirava a una bionda diciottenne; lui, Jan, pensava che poteva sperarci?";sg;PNPN;yes;distractor;_
=======
balle su balle;yes;su;balla;Italia;Il meccanismo adottato in Francia per convincere i cittadini della ineluttabilità del nucleare è lo stesso adottato di recente in Italia:;balle su balle;raccontate da venduti e soldi su soldi per la pubblicità e per foraggiare i giornali.;pl;_;_;greater_plurality/accumulation;nominal
nomi su nomi;yes;su;nome;sventagliare;Tornato dalla fuga in Ecuador (con Ettore Giugovaz, l'amico di Pietro Lunardi) e messo dentro, Calisto Tanzi sventagliò;nomi su nomi;.;pl;_;_;greater_plurality/accumulation;nominal
