NPN;construction;preposition;noun;pre_lemma;context_pre;costr;context_post;number_of_noun;Type;other_cxn;meaning;syntactic_function
palmo a palmo;yes;a;palmo;conoscere;Allora il prete si avvicinò a me e disse che lui quelle montagne le conosceva;palmo a palmo;perché da piccolo con suo padre e sua sorella arrivavano fin lassù.;sg;_;_;succession/iteration/distributivity;modifier
pixel a pixel;yes;a;pixel;interallacciare;Per poter essere rilette in formato tridimensionale, le immagini devono essere scritte sullo schermo interallacciate;pixel a pixel;: la separazione ottica delle due immagini avviene a caricod elle microlenti.;sg;_;_;succession/iteration/distributivity;modifier
volta a volta;yes;a;volta;succedere;"Presentati in tavola questi piatti, ""tutte le conversazioni cessarono per la pienezza dei cuori...; e quando i piatti di servizio erano passati, vidi succedersi";volta a volta;"su tutte le fisionomie il fuoco del desiderio, l'estasi della gioia, il riposo perfetto della beatitudine"".";sg;_;_;succession/iteration/distributivity;modifier
spalla a spalla;yes;a;spalla;vivere;Solo cosí ho potuto fare quello che ho fatto, vivendo;spalla a spalla;con il teologo di corte, giorno dopo giorno, sul sentiero che portava alla rovina.;sg;_;_;juxtaposition/contact;modifier
balcone a balcone;yes;a;balcone;confinare;La comunità di gatti che mi ospita sta nell'appartamento in cui abitiamo, che confina,;balcone a balcone;, con un altro appartamento nel quale viveva fino a poco tempo fa una gatta vecchia e sola.;sg;_;_;juxtaposition/contact;modifier
palmo a palmo;yes;a;palmo;mano;"Dice l'iscrizione ""che esse congiungono le mani";palmo a palmo;""", allegorica immagine che descrive il passaggio da un segno zodiacale a quello precedente, passaggio che avviene nell'equinozio di primavera ogni 2160 anni.";sg;_;_;succession/iteration/distributivity;modifier
dorso a dorso;yes;a;dorso;impilare;"Vittorio scosta qualche altra grande tela appoggiata alla parete, giusto abbastanza per farmi dare un'occhiata; me ne fa vedere alcune di quelle più piccole, impilate";dorso a dorso;sul tavolo di legno grezzo.;sg;_;_;juxtaposition/contact;modifier
volta a volta;yes;a;volta;politico;Nelle regole probatorie legali, infatti si riscontra un fondamento che può essere sia epistemologico che politico,;volta a volta;"prevalendo l'esigenza di determinare esplicitamente un metodo per ""guidare il giudice alla ricerca"" (art. 103 197 c. p. p.).";sg;_;_;succession/iteration/distributivity;modifier
corpo a corpo;yes;a;corpo;accanitamente;I due fratelli si scontrarono accanitamente;corpo a corpo;e morirono entrambi.;sg;_;_;juxtaposition/contact;modifier
spalla a spalla;yes;a;spalla;Nick;Arrivo di corsa e trovo Gabriel e Nick,;spalla a spalla;, che aspettano.;sg;_;_;juxtaposition/contact;modifier
spalla a spalla;yes;a;spalla;agire;Tutti gli oranti si trovano ad agire;spalla a spalla;nel modo più disciplinato, indipendentemente da ogni considerazione di tipo mondano.;sg;_;_;juxtaposition/contact;modifier
4 su 4;no;su;4;un;Il suo score recita un;4 su 4;dalla grande distanza e 13 punti nei 13 minuti decisivi per affossare definitivamente la Scavolini.;X;NumPNum;no;distractor;_
18 su 18;no;su;18;compatto;La serie A ha votato compatta,;18 su 18;- afferma Galliani - per il ' lodo' che ha preso il mio nome, che prevedeva 3 retrocessioni dalla A e 5 promozioni dalla B, e dall' anno prossimo a regime 3 retrocessioni e 3 promozioni.;X;NumPNum;no;distractor;_
interessi su interessi;no;su;interesse;mio;Io che sono fiorentina, forse avrei qualche motivo in più per pensarlo, ma preferisco spostare i miei;interessi su interessi;"più ""puliti"" perchè il calcio sicuramente non lo è.";sg;N_extended;no;;_
6 su 6;no;su;6;femmina;Utilizzarono questa possibilità soprattutto le femmine (;6 su 6;), ma anche alcuni maschi (4 su 12), quindi nel complesso poco più del 50 % della classe.;X;NumPNum;no;distractor;_
Roma su Roma;no;su;Roma;da;E se io mando un messaggio da;Roma su Roma;dovrei essere tutelato dalle leggi italiane, rispetto alle intenzioni piratesche delle aziende Usa.;X;thematic_target;no;distractor;_
uomini su uomini;no;su;uomo;di;C'è anche la violenza di;uomini su uomini;, donne contro le donne, adulti su bambini, giovani contro anziani e via di questo passo.;pl;thematic_target;no;distractor;_
satellite su satellite;no;su;satellite;via;Accesso ad alta velocità al Backbone Internet Europeo e connettività a banda larga, utilizzando tecnologia satellitare bidirezionale mediante canale di comunicazione bidirezionale via;satellite su satellite;geostazionario opportunamente posizionato, e connessione via fibra al Backbone Internet Europeo, con relativa manutenzione ed assistenza tecnica.;sg;N_extended;no;distractor;_
5 su 5;no;su;5;di;Questa volta è la Juventus a sbagliare di meno, anzi a non sbagliare proprio nulla visto che mette a segno uno score di;5 su 5;, mentre per il Milan è fatale l' errore di Brocchi.;X;NumPNum;no;distractor;_
6 su 6;no;su;6;di;Sarà ricordata come la stagione del;6 su 6;: l' intera pallavolo bellunese è retrocessa.;X;NumPNum;no;distractor;_
radio su radio;no;su;radio;a;Proprio stamattina presto, verso le 5 circa seguivo il programma alla;radio su radio;"1 ""istruzioni per l' uso"" e uno degli argomenti era per l' appunto il blog, si parlava di quanti blog esistono in Italia, circa 30000, (pensavo ce ne fossero di più) mentre in Francia sono 3000000!";sg;proper_name_inglobation;no;distractor;_
Venezia su Venezia;no;su;Venezia;di;Pubblicazione di alcune foto di;Venezia su Venezia;Radio TV e Venetian Holiday.;X;proper_name_inglobation;no;distractor;_
uomo su uomo;no;su;uomo;di;Il sistema odioso di sfruttamento di;uomo su uomo;.;sg;thematic_target;no;distractor;_
80 su 80;no;su;80;prendere;"Alla risposta: ""dovevate o dovevano studiare di più"" noi replichiamo in questo modo: ""anche se tutti gli studenti avessero preso";80 su 80;comunque tantissimi sarebbero tornati a casa!;X;NumPNum;no;distractor;_
Italia su Italia;no;su;Italia;in;"Una curiosità: Sandra Vidal ha partecipato alla versione americana del programma "" Popstars "", trasmesso anche in";Italia su Italia;1.;X;proper_name_inglobation;no;distractor;_
energia su energia;no;su;energia;di;Tradotto in italiano è il ritorno di;energia su energia;"investita; è un rapporto tra due valori numerici espressi in kWh.";sg;N_extended;no;distractor;_
facebook su facebook;no;su;facebook;di;la censura su facebook esiste, non si deve parlare male di;facebook su facebook;e non si devono aprire discorsi seri che non c'entrano con le informazioni private che servono 1: a controllarti 2: a sapere cosa pensano i giovani su determinati prodotti.;X;thematic_target;no;distractor;_
autonomia su autonomia;no;su;autonomia;di;Che ripeto che ricordo sono quelle delle inchieste sui gruppi terroristici Brigate Rosse prima linea sono quelli dell'inchiesta di;autonomia su autonomia;operaia inchiesta com'era sette aprile.;sg;proper_name_inglobation;no;distractor;_
Pippo su Pippo;no;su;Pippo;su;La spesa per la riparazione, ammontante a venti euro, da ripartirsi tra tutti i condomini, graverà: su Martino su;Pippo su Pippo;e Martino in parti uguali per un terzo su Martino e per due terzi su Pippo.;X;N_extended;no;distractor;_
3 su 3;no;su;3;con;Da segnalare anche un ottima prestazione di Cazzulo con;3 su 3;da due e 2 su 2 dalla lunetta, in momenti importanti della gara.;X;NumPNum;no;distractor;_
mille su mille;no;su;mille;sembrare;Il prezzo è stato 8.500 che mi sembra,; mille su mille;giù in linea con quello che si vede in giro.;sg;NsuNgiù;yes;distractor;_
Saturno su Saturno;no;su;Saturno;di;Con il transito di ritorno di ;Saturno su Saturno;"natale ti potrebbe creare solo una certa ""accettazione"" e crescita nel campo descritto.";X;N_extended;no;;_
4 su 4;no;su;4;provincia;La regione meno virtuosa è risultata la Sardegna, dove il 100% delle province (;4 su 4;) supera i 60 giorni d' attesa (con Oristano e Cagliari in grado di fornire la prestazione non prima di 4 mesi).;X;NumPNum;no;distractor;_
Berlusconi su Berlusconi;no;su;Berlusconi;di;Va bene bene pubblicare in prima pagina una barzelletta di;Berlusconi su Berlusconi;, ma vi sia perlomeno il buon senso di dire al titolista di non mettere come titolo LA BATTUTA finale...;X;thematic_target;no;distractor;_
giornalisti su giornalisti;no;su;giornalista;di;Torna l' estate, tornano puntuali come le zanzare i libri di; giornalisti su giornalisti;e con la calura tornano a scoppiare anche le polemiche tra gli anchormen di casa Mediaset, in primis quella tra Emilio Fede ed Enrico Mentana.;pl;thematic_target;no;distractor;_
2 su 2;no;su;3;e;Da segnalare anche un ottima prestazione di Cazzulo con 3 su 3 da due e;2 su 2;dalla lunetta, in momenti importanti della gara.;X;NumPNum;no;distractor;_
grigio su grigio;no;su;grigio;bicolore;Innanzitutto, sono stati introdotti nuovi colori per la plancia bicolore;grigio su grigio;e blu su grigio.;sg;thematic_target;no;distractor;_
6 su 6;no;su;6;contenere;Osimo ha totalizzato 10 su 10 per quel che concerne i contenuti,;6 su 6;per la programmazione, 6 su 7 per l' originalità e 6 su 7 per la grafica.;X;NumPNum;no;distractor;_
18 su 18;no;su;18;strappare;Io penso che se una persona si impegna, comincia a farlo all' universita' ... magari prendendo dei buoni voti agli esami senza andare a tentare, strappando;18 su 18;.;X;NumPNum;no;distractor;_
24 su 24;no;su;24;vicinanza;Infatti la scommessa era quella dell' accompagnamento educativo, la presenza, la vicinanza;24 su 24;ore per tot mesi verso chi ne aveva bisogno.;X;NumPNum;no;distractor;_
22 su 22;no;su;22;scorso;In tempi più recenti, nel giugno scorso,;22 su 22;attentati sono abortiti.;X;NumPNum;no;distractor;_
3 su 3;no;su;3;bene;Premetto che la scart è una 21 poli e ne ho provate ben;3 su 3;"televisori diversi, ma nulla da fare; pare che dalla scart del dvd non esca il seganle video ... cosa posso fare?";X;NumPNum;no;distractor;_
4 su 4;no;su;4;libero;Raccoglie punti solamente nei tiri liberi (;4 su 4;) perché la soluzione dalla distanza sembra non baciarlo più, anche in gare facili come questa: su 4 da tre.;X;NumPNum;no;distractor;_
61 su 61;no;su;61;di;Certo le ultime elezioni europee hanno segnato una sconfitta di Berlusconi, il cappotto del;61 su 61;(i seggi del parlamento regionale conquistati dalla destra nelle ultime amministrative) appartiene alla memoria del passato.;X;NumPNum;no;distractor;_
ASCO su ASCO;no;su;ASCO;di;Ulteriori informazioni Per ulteriori informazioni, vedi il meeting virtuale di;ASCO su ASCO;OnLine (www.asco.org), che contiene tutti gli abstract degli studi presentati alla conferenza.;X;proper_name_inglobation;no;distractor;_
5 su 5;no;su;5;essere;"Se il ""numero minimo di domande"" non è stato impostato, allora il suo voto sarà";5 su 5;, cioè 100 %.;X;NumPNum;no;distractor;_
10 su 10;no;su;10;se;Vorrei che ogni italiano, o almeno 8 su 10 sappiano cosa sia la Milano Sanremo, se;10 su 10;sanno cosa è il Giro.;X;NumPNum;no;distractor;_
Fede su Fede;no;su;Fede;di;La Dottrina della Chiesa, la Nota della Congregazione per la Dottrina della;Fede su Fede;e Politica, l' introduzione a questa di ... ;sg;proper_name_inglobation;no;distractor;_
2 su 2;no;su;2;con;Tra le file dell' Hintegra realizzano le migliori prestazioni offensive Simone Vichi con;2 su 2;e Victor Lopez con 2 su 4.;X;NumPNum;no;distractor;_
2 su 2;no;su;2;vittoria;La partecipazione è sempre stata sinonimo di vittoria:;2 su 2;con i trionfi del 1985 e 1996.;X;NumPNum;no;distractor;_
22 su 22;no;su;22;astenuto;"Nell' opposizione, tra i socialisti 90 hanno votato a favore mentre 56 si sono astenuti; nel gruppo dei repubblicani e socialisti, invece, i voti contrari sono stati";22 su 22;iscritti.;X;NumPNum;no;distractor;_
uomini su uomini;no;su;uomo;di;Dall'inizio degli anni Novanta è diminuito il numero di omicidi di;uomini su uomini;"mentre il numero di donne uccise da uomini è aumentato: l'intensità e il grado di diffusione di episodi di violenza e abuso nei confronti delle donne sono tali da aver suggerito il conio del termine ""femminicidio"".";pl;thematic_target;no;distractor;_
2 su 2;no;su;2;in;Al Sud il risultato non è meno clamoroso: il centrosinistra è forza di governo in 4 province su 4 in Abruzzo, in 5 su 5 in Puglia, in;2 su 2;in Basilicata, in 4 su 5 in Campania, in 3 su 5 in Calabria.;X;NumPNum;no;distractor;_
Sky su Sky;no;su;Sky;di;Cliente Sky via fibra/satellite con pack Calcio e Sky Go: 36,80 euro/mese* per le 7 partite/turno di;Sky su Sky;Go.;X;proper_name_inglobation;no;distractor;_
donne su donne;no;su;donna;di;Se la scorsa settimana ho scelto libri di;donne su donne; in questa puntata voglio cambiare completamente genere perché voglio proporvi quattro libri distopici, due pubblicati nel corso del '900 (che non sono i classici come 1984 di Orwell, Fahrenheit 451 di Bradbury, Il racconto dell'ancella della Atwood o La svastica sul sole di Dick) e due invece molto più recenti.;pl;thematic_target;no;distractor;_
uomini su uomini;no;su;uomo;di;Ne restasse fuori anche uno solo, anche una sola testa, su cosa potrebbe mai fondarsi una nazione se non sul dominio di;uomini su uomini;?;pl;thematic_target;no;distractor;_
100 su 100;no;su;100;massimo;Il punteggio minimo ottenuto dai nostri studenti è di 28,57, contro quello ottenuto dall' Emilia Romagna di 0,0 e dal Nord Est di 14,29, mentre è allineato il punteggio massimo:;100 su 100;.;X;NumPNum;no;distractor;_
4 su 4;no;su;4;e;Varese ha cercato di resistere con orgoglio, trovando pero' troppo tardi la classe di Meneghin (6 su 11 al tiro e;4 su 4;dalla lunetta), mentre Petruska (4 su 8 e 12 rimbalzi), dopo un felicissimo primo tempo, e' via via scomparso di scena.;X;NumPNum;no;distractor;_
4 su 4;no;su;4;distanza;Nonostante un opaco Sandro Cherubini (solo 4 i punti del centro della Nazionale italiana), Sassari ha potuto contare su un infallibile Caine dalla lunga distanza (;4 su 4;dalla linea dei 3 punti e 22 i punti totali del britannico) e sui punti di Eveson (25) e Kohlstrom (16), dominatori della lunetta.;X;NumPNum;no;distractor;_
50 su 50;no;su;50;di;Fatta la prova di mercoledì, la domenica uscivano i risultati che dichiaravano che io avevo preso un punteggio di;50 su 50;!!!!! classificandomi primo insieme ad altri ventisette.;X;NumPNum;no;distractor;_
Roma su Roma;no;su;Roma;spostare;Equiparata ai docenti che si spostano;Roma su Roma;come sembra dall' articolo 25 del contratto nazionale di mobilità? ;X;thematic_target;no;distractor;_
capelli su capelli;no;su;capello;di;Quindi, ad esempio, lo stesso taglio di;capelli su capelli;lisci e ricci apparirà completamente diverso. pertanto quando scegli un taglio di capelli, oltre al tipo di viso, considera anche il tipo di capelli.;pl;N_extended;no;distractor;_
uomini su uomini;no;su;uomo;di;"Lo stato è così dunque ""un rapporto di potere di";uomini su uomini;", fondato sul mezzo dell'uso della forza legittima"" (si veda ""Economia e Società"", Milano 1961).";pl;thematic_target;no;distractor;_
19 su 19;no;su;19;positivo;L' Inter respira: allarme rientrato sullo stop di Vieri Vuelta, un danese vola sui Pirenei Frigo 4 ° in classifica Rugby, radiata squadra rumena: positivi;19 su 19;Maradona-doping, Boniek conferma.;X;NumPNum;no;distractor;_
Italia su Italia;no;su;Italia;in;Ricordiamo che Futurama è partita in America sul network FOX il 28 marzo 1999, ed ha esordito in;Italia su Italia;1 in prima serata alle 20.45 il 6 gennaio 2000.;sg;proper_name_inglobation;no;distractor;_
19 su 19;no;su;19;scioperare;A Lecco si è registrato una adesione del 100 per cento (hanno scioperato;19 su 19;) così come al tribunale di sorveglianza di Milano (9 su 9).;X;NumPNum;no;distractor;_
4 su 4;no;su;4;estivo;Risultato, al ritorno dopo l' operazione estiva,;4 su 4;da dove conta tre.;X;NumPNum;no;distractor;_
5 su 5;no;su;5;destra;A questo punto anche un Cda tutto di destra (;5 su 5;) andrebbe in crisi;X;NumPNum;no;distractor;_
donne su donne;no;su;donna;ponderare;"La vedo più come una presa di posizione forte, anche piuttosto ponderata; il fatto che nel filmato ci sia principalmente violenza di";donne su donne;ha abilmente evitato che eventuali polemiche di genere potessero sviare dalla violenza come concetto assoluto.;pl;thematic_target;no;distractor;_
TV su TV;no;su;TV;diretta;Tutta la cerimonia finale verrá trasmessa in diretta;TV su TV;3 dalle 18.40 alle 20.15 e su TV 1 e TV 2 dalle 19.30 alle 20.00.;sg;proper_name_inglobation;no;distractor;_
5 su 5;no;su;5;di; Questa volta è la Juventus a sbagliare di meno, anzi a non sbagliare proprio nulla visto che mette a segno uno score di;5 su 5;, mentre per il Milan è fatale l' errore di Brocchi.;X;NumPNum;no;distractor;_
scuola a scuola;no;a;scuola;da;In questo modo si eliminerebbero anche le disparità esistenti nella qualità dell'istruzione fornita da;scuola a scuola;.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Al momento risulta che il contagio umano da influenza aviaria avviene con il contatto diretto con animali infetti, non si hanno prove di una trasmissione del virus da;uomo a uomo;.;sg;PNPN;yes;distractor;_
bambino a bambino;no;a;bambino;da;Eppure non è mai stato provato un caso al mondo di contagio da;bambino a bambino;.;sg;PNPN;yes;distractor;_
artista ad artista;no;a;artista;da;Lo spessore dello strato pittorico varia da;artista ad artista;e dalla tecnica impiegata.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Vi segnaliamo anche l'accusa pesantissima dell'animatore del sito pacifista Peacelink, Alessandro Marescotti, ai tecnici che si sono resi conniventi della truffa del baco del millennio: un confronto da;uomo a uomo;nella rubrica Delfino.;sg;PNPN;yes;distractor;_
donna a donna;no;a;donna;aggiungere;Vai ora, non stare a perdere tempo, aggiungi;donna a donna;, e non metterti a contare.;sg;verbal;yes;distractor;_
donna a donna;no;a;donna;da;Ma se vuole un consiglio da;donna a donna;non lo farei.;sg;PNPN;yes;distractor;_
essere ad essere;no;a;essere;da;Sembrano interconnesse in una sfida infinita che si tramanda da corpo a corpo, da anima ad anima, da;essere ad essere;.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;ovunque;" centinaia di cittadini sono stati contagiati quando era chiaro che il patogeno si trasmetteva da""";uomo a uomo;, ma era vietato dirlo per preservare la stabilità.;sg;PNPN;yes;distractor;_
mistero a mistero;no;a;mistero;aggiungere;"Nel comunicato con cui annuncia l'operazione, infatti, Interbanca sottolinea che la società ""fa riferimento a un medio gruppo industriale italiano"", mantenendo segreto il suo nome e aggiungendo";mistero a mistero;.;sg;verbal;yes;distractor;_
lezione a lezione;no;a;lezione;da;Ho usato la lametta mentre ero ubriaca, ma era da tempo che pensavo di farlo, e in tutto quel periodo non vivevo ma passavo da;lezione a lezione;come se vivessi.;sg;PNPN;yes;distractor;_
zona a zona;no;a;zona;da;Tuttavia, produttori e consumatori hanno una conoscenza imprecisa e incompleta di tali leggi, tanto che i prezzi possono variare ampiamente da;zona a zona;.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Il contagio è solo interumano, vale a dire che la varicella si trasmette solo da;uomo a uomo;e non da animale ad uomo.;sg;PNPN;yes;distractor;_
zona a zona;no;a;zona;da;Quest'ultima si è frammentata in una pluralità di dialetti che talora, come a esempio a Bologna, variano da;zona a zona;della città.;sg;PNPN;yes;distractor;_
proprietà a proprietà;no;a;proprietà;vecchio;Se passerà l'operazione Integritas-Palermo, valutata nell'ordine di 200 milioni di euro, è prevedibile una moltiplicazione di transazioni dalle vecchie;proprietà a proprietà;sempre meno trasparenti.;sg;N_extended;no;distractor;_
uomo a uomo;no;a;uomo;da;Poi smise di correre e mi salutò da;uomo a uomo;.;sg;PNPN;yes;distractor;_
donna a donna;no;a;donna;da;"Ai margini di un recente convegno sulla giustizia minorile, una procuratore aggiunta raccontava ""da";donna a donna;""" una storia che però non poteva mettere nelle sue relazioni ufficiali, la storia di Miriam, una bambina nordafricana di 11 anni, e di Carla, la sua compagna di banco italiana.";sg;PNPN;yes;distractor;_
zona a zona;no;a;zona;da;Dobbiamo assolutamente fare una politica del tutto diversa da;zona a zona;.;sg;PNPN;yes;distractor;_
ospedale a ospedale;no;a;ospedale;da;Il rischio di aborto è intorno all'1% per entrambi gli esami, ma le percentuali variano da;ospedale a ospedale;.;sg;PNPN;yes;distractor;_
bocca a bocca;no;a;bocca;da;Per non far cadere il sugo prendendolo con le dita, glielo passò da;bocca a bocca;.;sg;PNPN;yes;distractor;_
provincia a provincia;no;a;provincia;da;La parte più sostanziosa della domanda regionale di alloggi è garantita da chi si trasferisce da un'altra regione o da;provincia a provincia;: oltre il 39 per cento.;sg;PNPN;yes;distractor;_
abbondanza ad abbondanza;no;a;abbondanza;aggiungere;Anche per i Benetton il miliardo messo a disposizione dalla Cassa, con l'astensione in consiglio di Viesti e di un altro componente, sembra aggiungere;abbondanza ad abbondanza;.;sg;verbal;yes;distractor;_
massacri a massacri;no;a;massacri;aggiungere;Sottintendeva: ne abbiamo abbastanza di questi generali che aggiungono;massacri a massacri;e, invece, dovrebbero trovare un terreno d'intesa concreto con le forze democratiche.;sg;verbal;yes;distractor;_
uomo a uomo;no;a;uomo;da;"Gli esperti, nel frattempo, ritengono che la trasmissione del virus dell'""influenza dei polli"" sia possibile anche da";uomo a uomo;, tuttavia i test conclusi finora hanno rivelato solo geni animali.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Zika, inoltre, si rivelò molto più complicato di Ebola: mentre Ebola si diffonde quasi esclusivamente da;uomo a uomo;, Zika viene perlopiù trasmesso attraverso punture di zanzara.;sg;PNPN;yes;distractor;_
donna a donna;no;a;donna;da;Sono villana, lo sai già, e se c'è qualcosa che mi mette di malumore sono le sedute di confidenze da;donna a donna;, per cui gradirei che mi risparmiassi le tue.;sg;PNPN;yes;distractor;_
scienziato a scienziato;no;a;scienziato;da;L'interpretazione di una teoria, diversa da;scienziato a scienziato;, ha però costituito in molti casi lo spunto per nuove scoperte.;sg;PNPN;yes;distractor;_
provincia a provincia;no;a;provincia;da;Secondo i risultati della ricerca le scelte imprenditoriali si differenziano da;provincia a provincia;.;sg;PNPN;yes;distractor;_
amici ad amici;no;a;amici;fratello;Riconosco i tanti cognomi della comunità, rivedo le loro storie, riunisco figli a genitori, fratelli a fratelli,;amici ad amici;"; ma la pietà di chi resta può essere sufficiente?";pl;verbal;yes;distractor;_
zona a zona;no;a;zona;da;Una unione spesso ripetuta in molte bottiglie campane con i risultati molto diversi da;zona a zona;.;sg;PNPN;yes;distractor;_
punto a punto;no;a;punto;da;Il confronto del dato sperimentale con quello calcolato consente di tracciare mappe di variazione da;punto a punto;.;sg;PNPN;yes;distractor;_
zona a zona;no;a;zona;da;Il prezzo d'acquisto del terreno varia da;zona a zona;: di solito sono necessari circa 8 mila metri quadrati.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Queste forme di sapere «tecnico» vengono tramandate da;uomo a uomo;, da adulto a giovane, e fanno parte degli insegnamenti che i ragazzi ricevono nella «casa degli uomini».;sg;PNPN;yes;distractor;_
film a film;no;a;film;da;Il più significativo fu quello che troviamo nella carriera di un trasgressore radicale e, nel suo passare da;film a film;, impassibile.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Fisher, non ho mai avuto modo di parlarti, da;uomo a uomo;.;sg;PNPN;yes;distractor;_
donna a donna;no;a;donna;da;Il deficit estrogenico ha una serie di effetti a breve, medio e lungo termine differenti per incidenza da;donna a donna;in base anche a fattori costituzionali e socio-ambientali ma comunque capaci in molti casi di minare gravemente lo stato di salute generale attraverso il danneggiamento di numerosi organi ed apparati (cardiovascolare, nervoso, cutaneo, osseo, uro - genitale).;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Ci siamo stretti con forza, nell'abbraccio da;uomo a uomo;che avevamo codificato la prima volta quando era venuto a prendermi al residence sulla collina.;sg;PNPN;yes;distractor;_
sovrano a sovrano;no;a;sovrano;da;L'esito dello scontro è stato quello che gli dei hanno deciso, ma mi rivolgo a te da;sovrano a sovrano;affinché tu liberi i miei figli, mia madre e la mia sposa.;sg;PNPN;yes;distractor;_
fase a fase;no;a;fase;da;È interessante notare come la sensibilità al tema delle radici varia da movimento a movimento e da;fase a fase;.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Questa doppia infezione potrebbe creare un virus nuovo, trasmissibile da;uomo a uomo;.;sg;PNPN;yes;distractor;_
zona a zona;no;a;zona;da;La malaria è diffusa in tutta la fascia compresa fra i due tropici con variazioni da;zona a zona;a seconda del tipo di parassita (sono 4 in tutto: il più pericoloso è il cosiddetto falciparum, quello che ha sviluppato più resistenze).;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Quel pacchetto delle nazionali che offriva grandioso, da;uomo a uomo;, tirandolo fuori tutto stropicciato dalla tasca.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Segreti, appunto, che erano da sempre tramandati da;uomo a uomo;, da adulto a giovane, da maestro a discepolo.;sg;PNPN;yes;distractor;_
punto a punto;no;a;punto;da;Dev'essere ristudiato il Radiobus «classico», ché la formula da;punto a punto;.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;La mamma, le gemelle e Claudia andarono in cucina, lasciando Giacomo e Cristiano al loro discorsetto da;uomo a uomo;, secondo l'usanza.;sg;PNPN;yes;distractor;_
bocca a bocca;no;a;bocca;a;Sperava che saltasse fuori un veleno o una tossina, ma gli interessava anche sapere se Clive era positivo all'HIV, dato che gli aveva praticato la respirazione a;bocca a bocca;ed era entrato in contatto col suo sangue.;sg;PNPN;yes;distractor;_
bocca a bocca;no;a;bocca;da;Come si diffondono, ingigantendosi nel passare da;bocca a bocca;o da scritto a scritto?;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Il chirurgo si accorse che dopo un normale trapianto da;uomo a uomo;alcune cellule provenienti dal nuovo organo invadono i tessuti dell'ospite.;sg;PNPN;yes;distractor;_
camino a camino;no;a;camino;da;L'Atrium era pieno di persone che si spostavano da;camino a camino;, sigillandoli.;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;"""È solo una questione di tempo"", secondo Webster, e il virus H5N1, prima o poi, farà il salto della specie, propagandosi da";uomo a uomo;.;sg;PNPN;yes;distractor;_
punto a punto;no;a;punto;da;Dopo essersi sentito soddisfatto del numero dei puntini, il ragazzo univa il tutto in una sola linea, da;punto a punto;.;sg;PNPN;yes;distractor;_
provincia a provincia;no;a;provincia;da;Ma si provi a immaginare un Paese in cui le norme antinquinamento differiscano da zona a zona, da;provincia a provincia;, magari a difesa di interessi particolari.;sg;PNPN;yes;distractor;_
seduta a seduta;no;a;seduta;da;Per evitare i brogli del 1992, quando nell'urna apparvero più schede dei votanti, saranno utilizzati fogli colorati, diversi da;seduta a seduta;.;sg;PNPN;yes;distractor;_
donna a donna;no;a;donna;da;L'intensità del dolore in questa fase varia molto da;donna a donna;.;sg;PNPN;yes;distractor;_
donna a donna;no;a;donna;da;Quali sono i fattori che determinano queste differenze da;donna a donna;?;sg;PNPN;yes;distractor;_
uomo a uomo;no;a;uomo;da;Ora che stai sull'attenti come bisogna starci, parliamo da;uomo a uomo;.;sg;PNPN;yes;distractor;_
zona a zona;no;a;zona;da;Oltre ad essere diversa da;zona a zona;, e clorata, viene dalla falda.;sg;PNPN;yes;distractor;_
paziente a paziente;no;a;paziente;da;Il recupero totale dall'intervento di cataratta, normalmente, avviene nel giro di 8 settimane, benché possa comunque esservi una certa variabilità da;paziente a paziente;.;sg;PNPN;yes;distractor;_
punto a punto;no;a;punto;da;Tra le singolarità c'è un agglomerato di linee di forza variamente incurvate da;punto a punto;.;sg;PNPN;yes;distractor;_
categoria a categoria;no;a;categoria;da;Analogamente può essere trasferito da;categoria a categoria;e da specialità a specialità il sottufficiale e il volontario in congedo della Marina militare, da ruolo a ruolo e da categoria a categoria il sottufficiale e il volontario in congedo dell'Aeronautica militare.;sg;PNPN;yes;distractor;_
