NPN;construction;preposition;noun;pre_lemma;context_pre;costr;context_post;number_of_noun;Type;other_cxn;meaning;syntactic_function
mani su mani;no;su;mano;fare;Anche il testo della canzone era stato scritto per essere abbastanza esplicativo e per mostrare cosa si sarebbe dovuto fare (;mani su mani;giù mani dove vuoi) ma l'immagine dei Ricchi & Poveri non era tale da poter imporre un ballo inventato di sana pianta anche perché non c'era più la moda di inventarne di nuovi per il tramite di una canzone lanciata appositamente.;pl;NsuNgiù;yes;distractor;_
gomito a gomito;yes;a;gomito;lavorare;Emiliano è un pm di prima linea: è stato in Sicilia dove ha lavorato;gomito a gomito;"con Rosario Livatino, il giovane magistrato ucciso dalla mafia; poi a Brindisi dove con una serie di inchieste ha decapitato la mafia pugliese, la Sacra Corona Unita.";sg;_;_;juxtaposition/contact;modifier
bocca a bocca;yes;a;bocca;respirazione;Nel bambino da 1 a 8 anni si fa la respirazione;bocca a bocca;, tenendo chiuse le narici con le dita.;sg;_;_;juxtaposition/contact;modifier
bocca a bocca;yes;a;bocca;respirazione;E il protagonista ha imparato a fare la respirazione;bocca a bocca;leggendo le riviste gettate nella spazzatura.;sg;_;_;juxtaposition/contact;modifier
dorso a dorso;no;a;dorso;a;Certamente facendo percorsi trekking (che durano più di un giorno) scendendo al fiume a piedi o a;_;_;_;_;_;_;_
bocca a bocca;yes;a;bocca;respirazione;Sembrava che ci fosse poco da fare per la piccola Jihan: «Il camionista ha portato dell'acqua per lavarla dal sangue, e io ho provato a farle la respirazione;bocca a bocca;».;sg;_;_;juxtaposition/contact;modifier
bocca a bocca;yes;a;bocca;contatto;In questo modo il soccorritore può ventilare l'infortunato evitando il contatto;bocca a bocca;.;sg;_;_;juxtaposition/contact;modifier
uomo a uomo;no;a;uomo;ovunque;"Milioni di persone hanno lasciato Wuhan prima che fosse isolata, spargendo il virus ovunque
uomo a uomo;no;a;uomo;da;Questa trasformazione, ipotizzano gli studiosi, """"potrebbe essere dovuta a variazioni o nelle capacità del virus di trasmettersi da""";_;_;_;_;_;_;_
volta a volta;yes;a;volta;quello;In fondo, la crisi dell'università è il prodotto di due silenzi: uno è quello,;volta a volta;connivente, frustrato, desensibilizzato, del mondo accademico stesso, che vede e soffre le pecche del sistema e dei comportamenti, ma non sa uscirne con proposte generali e comportamenti adeguati.;sg;_;_;succession/iteration/distributivity;modifier
bambino a bambino;no;a;bambino;da;Le difficoltà e i successi ovviamente variano da;_;_;_;_;_;_;_
punto a punto;no;a;punto;da;Il confronto del dato sperimentale con quello calcolato consente di tracciare mappe di variazione da;_;_;_;_;_;_;_
volume su volume;no;su;volume;indietro;Questo è un semplice lettore con play pausa avanti indietro;volume su volume;giù.;sg;NsuNgiù;yes;distractor;_
gomito a gomito;yes;a;gomito;lavorare;Per prima cosa ottenne un sostanzioso prestito grazieall'appoggio e alla fiducia di banchieri legati all'agente commerciale di suo padre, poi mandò i commandeurs ai canneti, a lavorare;gomito a gomito;con gli stessi uomini che prima avevano martirizzato e li rimpiazzò con altri meno depravati, ridusse i castighi e assunse un veterinario, che trascorse due mesi a Saint - Lazare cercando di restituire un po 'di salute ai neri.;sg;_;_;juxtaposition/contact;modifier
punto a punto;no;a;punto;da;Il computer può trattare frasi che arrivino a un massimo di 1500 caratteri da;_;_;_;_;_;_;_
uomini su uomini;no;su;uomo;di;"Come sottolineavano i compagni tedeschi delle Cellule Rivoluzionarie: ""Noi crediamo che la guerra totale contro il sistema di dominio di";uomini su uomini;acchiuda in se stessa contemporaneamente e in egual misura la lotta contro il sistema capitalistico che è in noi stessi.;pl;thematic_target;no;distractor;_
4 su 4;no;su;4;libero;Raccoglie punti solamente nei tiri liberi (;4 su 4;) perché la soluzione dalla distanza sembra non baciarlo più, anche in gare facili come questa: su 4 da tre.;X;NumPNum;no;distractor;_
punto a punto;no;a;punto;da;Dev'essere ristudiato il Radiobus «classico», ché la formula da;_;_;_;_;_;_;_
comune a comune;no;a;comune;da;La differenza percentuale fra livello minimale e medio della spesa standard varia però in modo sensibile da;_;_;_;_;_;_;_
testa a testa;no;a;testa;a;Ma rischiava una sconfitta nella Sud Carolina, lo Stato di John Edwards, che lo precedeva nei sondaggi con il 30 contro il 25 per cento dei voti, e risultava a;_;_;_;_;_;_;_
22 su 22;no;su;22;scorso;In tempi più recenti, nel giugno scorso,;22 su 22;attentati sono abortiti.;X;NumPNum;no;distractor;_
pile su pile;yes;su;pile;me;Io volavo alle casse, Pabs disimballava, registrava, smistava e scaricava sudi me;pile su pile;di CD a velocità supersonica.;pl;_;_;greater_plurality/accumulation;nominal
grado a grado;no;a;grado;a;Quando gli uomini muoiono di morte naturale, allorché l'albero dell'umanità si spoglia a;_;_;_;_;_;_;_
fabbricato a fabbricato;no;a;fabbricato;da;Poi, però, bisogna distinguere da;_;_;_;_;_;_;_
riunioni su riunioni;yes;su;riunione;e;Ma per arrivare sino a quel punto, a quel sospiro di sollievo, ci sono state ore di trattative ininterrotte e telefonate notturne e sveglie all'alba e;riunioni su riunioni;.;pl;_;_;greater_plurality/accumulation;nominal
5 su 5;no;su;5;di;Questa volta è la Juventus a sbagliare di meno, anzi a non sbagliare proprio nulla visto che mette a segno uno score di;5 su 5;, mentre per il Milan è fatale l' errore di Brocchi.;X;NumPNum;no;distractor;_
18 su 18;no;su;18;strappare;Io penso che se una persona si impegna, comincia a farlo all' universita' ... magari prendendo dei buoni voti agli esami senza andare a tentare, strappando;18 su 18;.;X;NumPNum;no;distractor;_
volta a volta;yes;a;volta;scagliare;I suoi attori, ancora stancamente presenti, si scagliano;volta a volta;contro il sistema della partitocrazia, contro il regime del Caf, contro un sistema imprenditoriale arretrato, contro un mondo dell'informazione che ha preferito distorcere il suo prodotto (ma c'è chi preferisce considerarlo un servizio) al di là del lecito, contro l'organizzazione statale: tutti elementi indubbiamente intrecciati, ma ciascuno dotato anche di vita propria e di inesauribili capacità di sopravvivere alla sua stessa pubblica sconfessione.;sg;_;_;succession/iteration/distributivity;modifier
stazione a stazione;no;a;stazione;da;Ho voluto seguire il tragitto di due treni da;_;_;_;_;_;_;_
jeans su jeans;no;su;jeans;di;Quindi abbinare un capo di questo tipo è, sottinteso, che sarà più facile di una semplice camicia di;jeans su jeans;elegante oppure un giabbottino.;sg/pl;N_extended;no;distractor;_
110 su 110;no;su;110;con;Luciano Fonzi esprime il seguente giudizio: Laureato in Scienze Biologiche presso la Università di Siena nel 1969 con;110 su 110;e lode.;X;NumPNum;no;distractor;_
4 su 4;no;su;4;provincia;La regione meno virtuosa è risultata la Sardegna, dove il 100% delle province (;4 su 4;) supera i 60 giorni d' attesa (con Oristano e Cagliari in grado di fornire la prestazione non prima di 4 mesi).;X;NumPNum;no;distractor;_
uomo su uomo;no;su;uomo;di;cioè quando si abolirà non solo il concetto di proprieta' di uomo su uomo (schiavitu') ma anche quello di SERVITU' di;uomo su uomo;(noleggio, prostituzione, o come chiamo io, SERVIZIONE).;sg;thematic_target;no;distractor;_
gomito a gomito;yes;a;gomito;sedere;L'unica cosa sopravvissuta, ma desolatamente annerita dal fumo, è la lunga serpentina di marmo in cui i viaggiatori si sedevano;gomito a gomito;per consumare un rapido pasto prima di sperdersi nella regione dei laghi a Est di New York o nelle innumerevoli cittadine incastonate lungo il fiume Hudson, dove la frenesia della città che non dorme mai, nonostante la breve distanza, sembra una cosa remota e incredibile.;sg;_;_;juxtaposition/contact;modifier
gomito a gomito;yes;a;gomito;trovare;Questa baraonda e questo carnevale durarono finoache il Pretore, una sera, al cinema, accesasi la luce, si trovò;gomito a gomito;con un individuo interrogato in carcere quella mattina.;sg;_;_;juxtaposition/contact;modifier
case su case;yes;su;casa;sinistra;A destra c'è il mare, a sinistra;case su case;, fino a pochi secondi prima di toccare.;pl;_;_;greater_plurality/accumulation;nominal
feste su feste;yes;su;festa;indire;Per questa ragione, cioè per aumentare il numero delle iscrizioni, gli scissionisti del Pd hanno deciso di indire;feste su feste;in tutta Italia durante l'estate.;pl;_;_;greater_plurality/accumulation;nominal
errori su errori;yes;su;errore;accumulare;Io, la donna, gli ho impedito di raccogliere alla «piccola della porta accanto» la borsetta (di noi due non ero «io» la più anziana?), io ho accumulato;errori su errori;, finché lo sguardo della piccola diventò prima incredulo, e poi gelido.;pl;_;_;greater_plurality/accumulation;nominal
carta su carta;no;su;carta;di;E poi c'è lo spariglio, una variante della presa di;carta su carta;uguale.;sg;thematic_target;no;distractor;_
4 su 4;no;su;4;essere;Con quella di oggi, sono;4 su 4;le vittorie di Prada nei testa a testa con l'imbarcazione della bionda Dawn Riley: anche se nelle previsioni, il successo era oggi tutt'altro che scontato.;X;NumPNum;no;distractor;_
giunzioni su giunzioni;yes;su;giunzione;km;Novità più significative, figlie di questo nuovo modo di intendere la speleologia, sono le esplorazioni all'OPIII, alla Feruglio, nel Complesso del Foran del Muss (che macinando km su km;giunzioni su giunzioni;, sta insidiando l'adiacente Complesso del Col delle Erbe, da oltre 25 anni al primo posto nella classifica delle grotte più estese), e il Led Zeppelin, che è divenuta la più profonda cavità della regione.;pl;_;_;greater_plurality/accumulation;nominal
2 su 2;no;su;2;vincente;Detto questo, torniamo alla realtà dei fatti, che ci rimanda un Barcellona più che mai vincente:;2 su 2;in Eurolega, con 12 punti di scarto rifilati all' Aek e 14 all' Olimpia (in questo caso con un provvidenziale + 18 nell' ultimo quarto), e 8 su 9 in campionato.;X;NumPNum;no;distractor;_
grado a grado;no;a;grado;a;A lungo Domaris rimase immobile davanti alla porta chiusa, mentre la pietà nei suoi occhi a;_;_;_;_;_;_;_
guancia a guancia;yes;a;guancia;brillantina;La tromba è guerresca, angelica, apocalittica, vittoriosa, suona la carica, il sassofono fa ballare bulletti di periferia coi capelli unti di brillantina,;guancia a guancia;con ragazze sudate.;sg;_;_;juxtaposition/contact;modifier
linguaggio a linguaggio;no;a;linguaggio;da;Al di là di quelle che sono le regole standard (che differiscono da;_;_;_;_;_;_;_
grado a grado;no;a;grado;a;Però ricordatevi che questa malattia non si guarisce subito, ma a;_;_;_;_;_;_;_
100 su 100;no;su;100;e;Anni dopo Bernardini ripropone lo stesso quesito in una scuola elementare, e;100 su 100;"rispondono: "" 50 anni """;X;NumPNum;no;distractor;_
gomito a gomito;yes;a;gomito;operare;Non esistono infine uffici: gli impiegati e le segretarie operano;gomito a gomito;"in ""open space"".";sg;_;_;juxtaposition/contact;modifier
19 su 19;no;su;19;scioperare;A Lecco si è registrato una adesione del 100 per cento (hanno scioperato;19 su 19;) così come al tribunale di sorveglianza di Milano (9 su 9).;X;NumPNum;no;distractor;_
2 su 2;no;su;2;con;Il MF salernitano si è portato da solo al comando con;2 su 2;, poi ha perso con Braga, ma la vittoria al sesto turno con Belotti lo ha ricatapultato da solo al primo posto a quota 4.5 su 6.;X;NumPNum;no;distractor;_
norme su norme;yes;su;norma;con;Si dimentica degli arricchimenti dei burocrati che, con;norme su norme;ad personam, hanno dissanguato le casse dello Stato.;pl;_;_;greater_plurality/accumulation;nominal
5 su 5;no;su;5;inanellare;A detta di Alberto Artiglia che ne ha inanellati;5 su 5;(l' unico oltre al sottoscritto), il migliore vitto lo abbiamo avuto qui.;X;NumPNum;no;distractor;_
volta a volta;yes;a;volta;metodologico;Ciò non sembra sufficiente per rispondere in modo adeguato a quanto mostrato dagli studi di storia della scienza: ovvero che gli scienziati non si comportano affatto secondo gli standard metodologici;volta a volta;avanzati.;sg;_;_;succession/iteration/distributivity;modifier
gomito a gomito;yes;a;gomito;collaborare;Così a parità di lavoro svolto, collaboriamo;gomito a gomito;con colleghi che usufruiscono di notevoli incentivi economici.;sg;_;_;juxtaposition/contact;modifier
5 su 5;no;su;5;destra;A questo punto anche un Cda tutto di destra (;5 su 5;) andrebbe in crisi;X;NumPNum;no;distractor;_
giorni su giorni;yes;su;giorno;via;Così se n'erano andati via;giorni su giorni;.;pl;_;_;greater_plurality/accumulation;nominal
bocca a bocca;yes;a;bocca;respirazione;Se non avesse ripreso a respirare, doveva procedere con la respirazione;bocca a bocca;.;sg;_;_;juxtaposition/contact;modifier
cuore a cuore;yes;a;cuore;mano;Invece la stava invitando a camminare al suo fianco, mano nella mano,;cuore a cuore;.;sg;_;_;juxtaposition/contact;modifier
90 su 90;no;su;90;a;Una volta fatto il gruppo (non esagerare con le unita' di supporto tanto, tra quelle in difesa e quelle prodotte sarai quasi a;90 su 90;) prendi la strada in alto a destra.;X;NumPNum;no;distractor;_
goccia a goccia ;no;a;goccia;a;Diventai come un recipiente che venga riempito a;_;_;_;_;_;_;_
Pisa su Pisa;no;su;Pisa;di;Martedì sera Umberto ha avuto una trovata che per poco non ha reso innocuo il pericolante edificio di insulti che ogni puntata pende su di lui, come la Torre di;Pisa su Pisa;.;X;proper_name_inglobation;no;distractor;_
scatole su scatole;yes;su;scatola;recapitare;Maria, non l'aveva neppure mai fatto l'amore e, ciò nonostante, si vedeva recapitare;scatole su scatole;di preservativi.;pl;_;_;greater_plurality/accumulation;nominal
gomito a gomito;yes;a;gomito;giorno;Will (e credo, segretamente, anche Ben) ha sempre invidiato il mio lavoro e il fatto che mi costringa a stare quasi ogni giorno;gomito a gomito;con decine di modelle tutte stupende!;sg;_;_;juxtaposition/contact;modifier
guancia a guancia;yes;a;guancia;dire;Certo che me ne aveva raccontate di cose, e ricordo benissimo che, durante quei quattro giorni si può dire;guancia a guancia;, a ogni nuova confidenza mi si raddoppiavano i brividi lungo la schiena: perché si fidava tanto, perché si era fidata incondizionatamente di me?;sg;_;_;juxtaposition/contact;modifier
telefono a telefono;no;a;telefono;da;Oltre al roaming, l'altra grande intuizione fu la creazione della carta Sim, con il microprocessore che salva tutti i dati dell'utente, può essere spostata da;_;_;_;_;_;_;_
Pippo su Pippo;no;su;Pippo;su;La spesa per la riparazione, ammontante a venti euro, da ripartirsi tra tutti i condomini, graverà: su Martino su;Pippo su Pippo;e Martino in parti uguali per un terzo su Martino e per due terzi su Pippo.;X;N_extended;no;distractor;_
copie su copie;yes;su;copia;accatastare;Nel suo ufficio sono accatastate;copie su copie;della Fattoria degli animali di Orwell: il contributo del governo britannico all'insegnamento dell'inglese nelle scuole afghane e una lezione elementare sui danni del marxismo, messa in bocca a un maiale.;pl;_;_;greater_plurality/accumulation;nominal
volta a volta;yes;a;volta;rinvio;Quindi il contratto collettivo si è affermato nella realtà concreta della gestione dei rapporti di lavoro o per forza propria ovvero in ragione dei rinvii;volta a volta;operati dal legislatore.;sg;_;_;succession/iteration/distributivity;modifier
punto a punto;no;a;punto;da;L'ATM crea una connessione da;_;_;_;_;_;_;_
pezzo a pezzo;yes;a;pezzo;andare;E il vaso se ne va,;pezzo a pezzo;.;sg;_;_;succession/iteration/distributivity;modifier
appezzamento ad appezzamento;no;a;appezzamento;da;Anche il numero di vermi presenti nel suolo per metro quadrato (nei primi 20 cm di profondità), pur variando da;_;_;_;_;_;_;_
100 su 100;no;su;100;massimo;Il punteggio minimo ottenuto dai nostri studenti è di 28,57, contro quello ottenuto dall' Emilia Romagna di 0,0 e dal Nord Est di 14,29, mentre è allineato il punteggio massimo:;100 su 100;.;X;NumPNum;no;distractor;_
uomo su uomo;no;su;uomo;qui;"Il problema del potere si ripresenta qui; il potere d'";uomo su uomo;.;sg;thematic_target;no;distractor;_
invenzioni su invenzioni;yes;su;invenzione;strologare;Non riuscendo a distillare più un solo rimasuglio di verso dalla testa burchiellata dall'intossicazione alcolica perenne, si fece erudito, strologando;invenzioni su invenzioni;di autori che conosceva solo per sentito dire, e soprattutto saccheggiando il Baretti, lui sì iniziatore della storia letteraria italiana, e come tale ignoto ai più.;pl;_;_;greater_plurality/accumulation;nominal
muso a muso;no;a;muso;a;La sua resistenza ci portò a;_;_;_;_;_;_;_
bocca a bocca;yes;a;bocca;artificiale;L'altro agente praticò a Sullivan la respirazione artificiale;bocca a bocca;.;sg;_;_;juxtaposition/contact;modifier
bocca a bocca;yes;a;bocca;respirazione;In attesa dell'arrivo dell'ambulanza gli hanno praticato il massaggio cardiaco e la respirazione;bocca a bocca;ma tutto è stato inutiule.;sg;_;_;juxtaposition/contact;modifier
base su base;no;su;base;di;La Commissione può ora rimborsare spese generali di;base su base;forfetaria o versare importi forfetari per piccoli progetti - di gruppi vulnerabili, per esempio.;sg;N_extended;no;distractor;_
guancia a guancia;yes;a;guancia;stare;Me lo accosto al viso, quasi lo tocco con gli occhi, mentre Zot arriva e stiamo;guancia a guancia;a guardarlo, così vicini che i nostri respiri diventerebbero uno solo, se ci riuscisse respirare.;sg;_;_;juxtaposition/contact;modifier
bozzi su bozzi;yes;su;bozzo;chiamare;"""Da queste parti la chiamano";bozzi su bozzi;""", ridimensionò subito la faccenda.";pl;_;_;greater_plurality/accumulation;nominal
facebook su facebook;no;su;Facebook;di;io ho creato una pagina di;facebook su facebook;appunto, ma mi rendo conto che non serve a niente perchè nessuno ne sa l'esistenza, quindi non pubblicizzo niente.;X;thematic_target;no;distractor;_
abbondanza ad abbondanza;no;a;abbondanza;aggiungere;Anche per i Benetton il miliardo messo a disposizione dalla Cassa, con l'astensione in consiglio di Viesti e di un altro componente, sembra aggiungere;_;_;_;_;_;_;_
quadro a quadro;no;a;quadro;da;Il fondo tonale della luce dei colori si rassomiglia da;_;_;_;_;_;_;_
lira su lira;yes;su;lira;mille;Raccolgono monete, carte da mille,;lira su lira;arrivano a quaranta milioni.;sg;_;_;succession/iteration/distributivity;modifier
versioni su versioni;yes;su;versione;sfornare;E la Microsoft in crescita rapida, la Microsoft che non guarda in faccia a nessuno, che sforna;versioni su versioni;sempre più avanzate del suo software comincia a crearsi una corona di nemici, via via sempre più feroci e vociferanti.;pl;_;_;greater_plurality/accumulation;nominal
uomini su uomini;no;su;uomo;di;Quindi, anche nel fumetto Bonelli, come in Berserk, ci sono scene di violenza sessuale verso i protagonisti minorenni, o di violenza sessuale di;uomini su uomini;"(le ho elencate entrambe perchè non sapevo cosa consideravi più ""forte"" nella scena di Berserk).";pl;thematic_target;no;distractor;_
letture su letture;yes;su;lettura;di;Io mi sono perduta come il signor Tiburius di Stifter, nel mio bosco personale con alle spalle un medesimo passato di;letture su letture;verso il cuore dell'impostura.;pl;_;_;greater_plurality/accumulation;nominal
Saturno su Saturno;no;su;Saturno;di;Con il transito di ritorno di ;Saturno su Saturno;"natale ti potrebbe creare solo una certa ""accettazione"" e crescita nel campo descritto.";X;N_extended;no;;_
voto su voto;yes;su;voto;essere;Per poi tornare a farsi la guerra, perché alle elezioni europee la contesa sarà;voto su voto;, e i due si contendono lo stesso elettorato.;sg;_;_;succession/iteration/distributivity;modifier
61 su 61;no;su;61;di;Certo le ultime elezioni europee hanno segnato una sconfitta di Berlusconi, il cappotto del;61 su 61;(i seggi del parlamento regionale conquistati dalla destra nelle ultime amministrative) appartiene alla memoria del passato.;X;NumPNum;no;distractor;_
sparo a sparo;no;a;sparo;da;Tale manualità, chiaramente, può variare da;_;_;_;_;_;_;_
simmetria su simmetria;yes;su;simmetria;anche;Occhi, seni, ombre e luci sulle anche,;simmetria su simmetria;... il suo respiro che si faceva corto.;sg;_;_;succession/iteration/distributivity;modifier
biblioteca a biblioteca;no;a;biblioteca;da;Se vogliamo tracciare una storia di libertà di Stato, di ragione da Niccolò Machiavelli a Norberto Bobbio, non dovremo più peregrinare da città a città o da;_;_;_;_;_;_;_
lettere su lettere;yes;su;lettera;scrivere;In quel periodo Intrieri scriveva;lettere su lettere;al Viminale, alla prefettura e al prefetto.;pl;_;_;greater_plurality/accumulation;nominal
guancia a guancia;yes;a;guancia;accostare;Vide ancora come i signori vicino al suo viso, accostati;guancia a guancia;, osservavano l'esito.;sg;_;_;juxtaposition/contact;modifier
guancia a guancia;yes;a;guancia;quasi;Lei e Nina sono ancora sotto la coperta, sedute vicine, quasi;guancia a guancia;, ma non si guardano.;sg;_;_;juxtaposition/contact;modifier
volta a volta;yes;a;volta;essere;Una ulteriore complicazione dello schema risulterebbe se considerassimo come i destinatari grammaticali delle ottave dei poeti possano essere;volta a volta;, e anche nella medesima ottava, il proprio antagonista o il pubblico medesimo.;sg;_;_;succession/iteration/distributivity;modifier
8 su 8;no;su;8;infilare;Un giorno si ritrova al campetto, tira fuori il pallone e infila;8 su 8;da tre punti: la mano è guarita.;X;NumPNum;no;distractor;_
uomini su uomini;no;su;uomo;di;"Lo stato è così dunque ""un rapporto di potere di";uomini su uomini;", fondato sul mezzo dell'uso della forza legittima"" (si veda ""Economia e Società"", Milano 1961).";pl;thematic_target;no;distractor;_
gomito a gomito;yes;a;gomito;mettere;E non è possibile metterli;gomito a gomito;con le donne gomito a gomito, al lavandino, in un gabinetto.;sg;_;_;juxtaposition/contact;modifier
gomito a gomito;yes;a;gomito;altro;Ecco, devono essere nati così questi ultimi due romanzi di famiglia, seguiti da lunghe ore al computer, uno accanto all'altro,;gomito a gomito;, anima ad anima, ogni tanto un sospiro, una lunga occhiata, qualche sorriso di tenerezza perché i due si adorano e si cercano come solo due innamoratini sanno fare, al di là delle loro abbondanti sessanta primavere.;sg;_;_;juxtaposition/contact;modifier
storie su storie;yes;su;storia;intrecciare;Ma si capirà anche che Amado era tutt'altro che un narratore naif, capace com'era di utilizzare una vasta tavolozza di tecniche e di intrecciare;storie su storie;in complicate architetture.;pl;_;_;greater_plurality/accumulation;nominal
righe su righe;yes;su;riga;sommare;Dal vuoto, come fiocchi d'una neve cibernetica, scendono lievi quelle tremende figurine geometriche, e io le incastro una con l'altra, le ghiaccio su spianate inesorabili, sommo;righe su righe;: quindi aumento la velocità, sempre dipiù, sempre dipiù, fino al massimo consentito: ormai è una grandinata irrefrenabile.;pl;_;_;greater_plurality/accumulation;nominal
gomito a gomito;yes;a;gomito;sushi;"Sono impazzito per il mercato del pesce di Tokyo, colazione alle quattro di mattina, mangiando ""yakitori"", ""ramen"", sushi,";gomito a gomito;con uno che puzza di pesce perchè lì ci lavora.;sg;_;_;juxtaposition/contact;modifier
gomito a gomito;yes;a;gomito;fila;Di fronte al nemico si serrano i ranghi e le file;gomito a gomito;.;sg;_;_;juxtaposition/contact;modifier
predicatore a predicatore;no;a;predicatore;da;Si tratta di racconti ripetuti da;_;_;_;_;_;_;_
base su base;no;su;base;di;Agenzia Nazionale per la Ricerca (ANR), creata nel 2007 per finanziare progetti di ricerca di;base su base;competitiva.;sg;N_extended;no;distractor;_
DVD su DVD;no;su;DVD;in;Se vuoi masterizzare un film in;DVD su DVD;+ R DL, ti conviene usare Alcohol o DVD Decrypter (in ISO mode).;sg/pl;thematic_target;no;distractor;_
uomo su uomo;no;su;uomo;di;Con lo spargimento di sangue innocente (sopruso di;uomo su uomo;) che ne consegue.;sg;thematic_target;no;distractor;_
saponi su saponi;yes;su;sapone;svanire;Mi lavo e mi rilavo, svaniscono;saponi su saponi;, asciugamani e salviette si impregnano d'acqua.;pl;_;_;greater_plurality/accumulation;nominal
comune a comune;no;a;comune;da;Questa procedura, necessaria per evitare squilibri nei bilanci comunali, genera però un impatto sul reddito disponibile dei cittadini diverso da;_;_;_;_;_;_;_
dati su dati;no;su;dato;di;Una elaborazione fatta da un analista di;dati su dati;Istat dal due mila undici al due mila sedici.;pl;N_extended;no;distractor;_
ruota su ruota;no;su;ruota;strisciamento;DEFINIZIONE: l' attrito volvente (a) è la forza che si sviluppa fra due solidi a contatto in moto rotatorio relativo senza strisciamento (;ruota su ruota;o ruota su strada).;sg;thematic_target;no;distractor;_
pezzo a pezzo;yes;a;pezzo;traffico;"Quest'ultimo è l'aspetto più singolare del traffico """;pezzo a pezzo;""".";sg;_;_;succession/iteration/distributivity;modifier
bocca a bocca;yes;a;bocca;alimentazione;Il significato erotico del bacio deriverebbe dall'alimentazione;bocca a bocca;dell'infante.;sg;_;_;juxtaposition/contact;modifier
nazione a nazione;no;a;nazione;da;All'inizio del XIX secolo lo stile si differenzia da;_;_;_;_;_;_;_
pezzo a pezzo;yes;a;pezzo;spolpare;Salviamola, finché siamo ancora in tempo, dai barbari che l'hanno invasa e spolpata;pezzo a pezzo;.;sg;_;_;succession/iteration/distributivity;modifier
odio su odio;yes;su;odio;creare;Ma bisogna evitare di creare;odio su odio;, fermarsi a riconsiderare gli strumenti con cui vogliamo combattere questa guerra.;sg;_;_;greater_plurality/accumulation;nominal
bocca a bocca;yes;a;bocca;respirazione;Non hai preso lezioni di pronto soccorso, non sai come si fa un massaggio cardiaco, non ti piace la respirazione;bocca a bocca;, trovi inutile quindi fermarti a guardare.;sg;_;_;juxtaposition/contact;modifier
10 su 10;no;su;10;se;Vorrei che ogni italiano, o almeno 8 su 10 sappiano cosa sia la Milano Sanremo, se;10 su 10;sanno cosa è il Giro.;X;NumPNum;no;distractor;_
10 su 10;no;su;10;un;E mentre Berlusconi si assegna un;10 su 10;,gli analisti affermano che il governo ha sprecato il suo primo anno.;X;NumPNum;no;distractor;_
strada su strada;no;su;strada;di;In tal modo l'aquaplaning viene scongiurato e la tenuta di;strada su strada;bagnata e innevata è ottimale.;sg;N_extended;no;distractor;_
Android su Android ;no;su;Android ;di;Attualmente è necessario impostare la versione minima di;Android su Android;7,0 (API 24-torrone) per distribuire l'app in dispositivi o emulatori torrone Android.;X;proper_name_inglobation;no;distractor;_
brano a brano;no;a;brano;a;Cominciò il corpo a corpo tra la folla e la milizia e più nessuno ebbe pietà: il leone affamato non strappa così a;_;_;_;_;_;_;_
uomini su uomini;no;su;uomo;di;E quanto andiamo studiando ci insegna che le società organizzate, precedenti a quelle classiste, precedenti quindi alla comparsa della schiavitù e di ogni sfruttamento di;uomini su uomini;, accumulavano una straordinaria quantità di energia e l'applicavano alla modifica dell'ambiente (edifici monumentali, infrastrutture, produzione materiale) senza spezzarne l'equilibrio.;pl;thematic_target;no;distractor;_
100 su 100;no;su;100;di;Il valore modale ottenuto è di;100 su 100;, questo è quindi il valore che ricorre più frequentemente.;X;NumPNum;no;distractor;_
4 su 4;no;su;4;un;Il suo score recita un;4 su 4;dalla grande distanza e 13 punti nei 13 minuti decisivi per affossare definitivamente la Scavolini.;X;NumPNum;no;distractor;_
novità su novità;yes;su;novità;incessantemente;In questo tipo di visione non vi è comprensione o rapporto originario con la verità, ma un tentativo di fuggire dal proprio essere - nel - mondo cercando incessantemente;novità su novità;.;sg/pl;_;_;greater_plurality/accumulation;nominal
settore a settore;no;a;settore;da;Il rapporto prezzo utili varia significativamente da;_;_;_;_;_;_;_
occasioni su occasioni;yes;su;occasione;avere;Il Monteveglio, che fra l'altro, si era portato in vantaggio già nel primo tempo, che aveva avuto;occasioni su occasioni;, tutte malamente sbagliate, è stato battuto dalla compagine di Castelnuovo che ha sfruttato tutto quello che i locali e l'arbitro gli hanno concesso.;pl;_;_;greater_plurality/accumulation;nominal
ACCUSE SU ACCUSE;yes;su;accusa;polemica;ANZICHE DISTRUGGERLA CON POLEMICHE SU POLEMICHE ... ;ACCUSE SU ACCUSE;…;pl;_;_;greater_plurality/accumulation;nominal
7 su 7;no;su;7;un;Sta meglio il secondo anno (43 partite, 11,3 di medie), quando spara un;7 su 7;da tre al Madison Square Garden di New York.;X;NumPNum;no;distractor;_
grado a grado;no;a;grado;a;Inoltre, la stretta relazione con MaleinaDeoris apprese tutto ciò lentamente, a;_;_;_;_;_;_;_
scommesse su scommesse;yes;su;scommessa;essere;Oggi ci sono i derivati e le opzioni si moltiplica il denaro esistente in modo enorme, perché sono;scommesse su scommesse;su scommesse.;pl;_;_;greater_plurality/accumulation;nominal
computer a computer;no;a;computer;da;Il teleshopping è un'applicazione dell'Edi, Electronic data interchange, scambio elettronico di dati da;_;_;_;_;_;_;_
giorno su giorno;yes;su;giorno;dimostrare;Ne praticavano una da dimostrare;giorno su giorno;, tra gli agguati subiti e quelli resi.;sg;_;_;succession/iteration/distributivity;modifier
